"id","year","month","day","prcp","tmax","tmin"
"MX000003074",2007,6,21,0,39.5,20.8
"MX000003074",2007,6,22,0,38.7,20.8
"MX000003074",2007,6,23,0,37.4,20.8
"MX000003074",2007,6,24,0,38.6,20.4
"MX000003074",2007,6,25,0,39.8,19
"MX000003074",2007,6,26,0,40.6,19
"MX000003074",2007,6,27,0,38.6,24.2
"MX000003074",2007,6,28,0,NA,NA
"MX000003074",2007,6,29,0,40.3,24.1
"MX000003074",2007,6,30,0,40.7,21.2
"MX000003074",2007,7,1,0,41.2,21.2
"MX000003074",2007,7,2,0,36.5,20.6
"MX000003074",2007,7,3,0,NA,NA
"MX000003074",2007,7,4,0,NA,NA
"MX000003074",2007,7,5,0,41.5,22.2
"MX000003074",2007,7,6,0,41,22.6
"MX000003074",2007,7,7,0,38.5,22.3
"MX000003074",2007,7,8,0,38.6,22.3
"MX000003074",2007,7,9,0,39.7,22.3
"MX000003074",2007,7,10,0,39.7,23.2
"MX000003074",2007,7,11,0,39.5,23.5
"MX000003074",2007,7,12,0,39.2,24
"MX000003074",2007,7,13,0,NA,NA
"MX000003074",2007,7,14,0,38.7,24.2
"MX000003074",2007,7,15,0,40.3,26.6
"MX000003074",2007,7,19,0,37.2,22.4
"MX000003074",2007,7,20,0,35,22.6
"MX000003074",2007,7,21,0,35,23
"MX000003074",2007,7,22,0,36.3,22.5
"MX000003074",2007,7,23,0,36.4,22.1
"MX000003074",2007,7,24,0,37,22.4
"MX000003074",2007,7,25,0,NA,NA
"MX000003074",2007,7,26,0,37.2,25.5
"MX000003074",2007,7,27,0,36,22
"MX000003074",2007,7,28,0,36.5,24.7
"MX000003074",2007,7,29,0,38,23.4
"MX000003074",2007,7,30,0,38.8,21.8
"MX000003074",2007,7,31,0,37.9,21.6
"MX000003074",2007,8,1,0,35.7,22
"MX000003074",2007,8,2,0,NA,NA
"MX000003074",2007,8,3,0,38.3,22.4
"MX000003074",2007,8,4,0,39.5,24.6
"MX000003074",2007,8,5,0,40,25.6
"MX000003074",2007,8,6,0,39.8,23.5
"MX000003074",2007,8,7,0,38.8,22.5
"MX000003074",2007,8,8,0,39,22.6
"MX000003074",2007,8,9,0,39,25.2
"MX000003074",2007,8,10,0,37.2,25
"MX000003074",2007,8,11,0,38,25.6
"MX000003074",2007,8,12,0,40.4,25.8
"MX000003074",2007,8,13,0,41,26.6
"MX000003074",2007,8,14,0,37.7,26
"MX000003074",2007,8,15,0,NA,NA
"MX000003074",2007,8,16,0,39,25.4
"MX000003074",2007,8,17,0,38.6,25.3
"MX000003074",2007,8,18,0,38.5,26
"MX000003074",2007,8,19,0,36,26.8
"MX000003074",2007,8,20,0.05,NA,NA
"MX000003074",2007,8,21,0,37.2,25.6
"MX000003074",2007,8,22,0,NA,NA
"MX000003074",2007,8,23,0,40.2,23.5
"MX000003074",2007,8,24,0,38.4,23.5
"MX000003074",2007,8,25,0,NA,NA
"MX000003074",2007,8,26,0,36.8,23.6
"MX000003074",2007,8,27,0,NA,NA
"MX000003074",2007,8,29,0,38.3,26.1
"MX000003074",2007,8,30,0,38.5,26.4
"MX000003074",2007,8,31,0.33,37.8,23.3
"MX000003074",2007,9,1,0,38.8,26.2
"MX000003074",2007,9,2,0,40.4,25.8
"MX000003074",2007,9,3,0.66,39.8,25.6
"MX000003074",2007,9,4,0.66,NA,NA
"MX000003074",2007,9,5,7.24,29.6,23.5
"MX000003074",2007,9,6,0.53,NA,NA
"MX000003074",2007,9,7,0,NA,NA
"MX000003074",2007,9,8,0,NA,NA
"MX000003074",2007,9,9,0,37.5,23.2
"MX000003074",2007,9,10,0,35.6,23.2
"MX000003074",2007,9,11,0,36.2,25.4
"MX000003074",2007,9,12,0,NA,NA
"MX000003074",2007,9,13,0,36.4,25.9
"MX000003074",2007,9,14,0,36.5,25.3
"MX000003074",2007,9,15,0,37.1,25.4
"MX000003074",2007,9,16,0,37.3,25.8
"MX000003074",2007,9,17,0,NA,NA
"MX000003074",2007,9,18,0,38.5,25.6
"MX000003074",2007,9,19,0,37.8,25.6
"MX000003074",2007,9,20,0,37.5,24.5
"MX000003074",2007,9,21,0,36.6,24.5
"MX000003074",2007,9,22,0,36.5,25.3
"MX000003074",2007,9,23,0.64,35.1,23.6
"MX000003074",2007,9,24,0,35,23.6
"MX000003074",2007,9,25,0,35.5,23.4
"MX000003074",2007,9,26,0,34.3,23.4
"MX000003074",2007,9,27,0,34.4,24.5
"MX000003074",2007,9,28,0,NA,NA
"MX000003074",2007,9,29,0,38.2,23.5
"MX000003074",2007,9,30,0,36.3,23.4
"MX000003074",2007,10,1,0,35.5,23.4
"MX000003074",2007,10,2,0,NA,NA
"MX000003074",2007,10,3,0,NA,NA
"MX000003074",2007,10,4,0,37,24.4
"MX000003074",2007,10,5,0,NA,NA
"MX000003074",2007,10,6,0,36.5,22.2
"MX000003074",2007,10,7,0,34.3,22.2
"MX000003074",2007,10,8,0,32,21.8
"MX000003074",2007,10,9,0,NA,NA
"MX000003074",2007,10,10,0,NA,NA
"MX000003074",2007,10,11,0,37,21.3
"MX000003074",2007,10,12,0,37,21.8
"MX000003074",2007,10,13,0,38.2,20.5
"MX000003074",2007,10,14,0,38.7,20.5
"MX000003074",2007,10,15,0,34,21.6
"MX000003074",2007,10,16,0,NA,NA
"MX000003074",2007,10,18,0,32.6,17
"MX000003074",2007,10,19,0,32.4,18.6
"MX000003074",2007,10,20,0,NA,NA
"MX000003074",2007,10,21,0,NA,NA
"MX000003074",2007,10,22,0,38.2,22.7
"MX000003074",2007,10,23,0,30.9,25.2
"MX000003074",2007,10,24,0,NA,NA
"MX000003074",2007,10,25,0,NA,NA
"MX000003074",2007,10,26,0,NA,NA
"MX000003074",2007,10,27,0,35.8,18
"MX000003074",2007,10,28,0,35.8,18
"MX000003074",2007,10,29,0,NA,NA
"MX000003074",2007,10,30,0,33,17.8
"MX000003074",2007,10,31,0,NA,NA
"MX000003074",2007,11,1,0,35.8,17.4
"MX000003074",2007,11,2,0,36,16.5
"MX000003074",2007,11,3,0,35,18
"MX000003074",2007,11,4,0,32.7,18.5
"MX000003074",2007,11,5,0,NA,NA
"MX000003074",2007,11,6,0,31.6,17.2
"MX000003074",2007,11,7,0,NA,NA
"MX000003074",2007,11,8,0,34,17.5
"MX000003074",2007,11,9,0,NA,NA
"MX000003074",2007,11,10,0,36.5,17.2
"MX000003074",2007,11,11,0,36,17.1
"MX000003074",2007,11,12,0,36.3,17
"MX000003074",2007,11,13,0,31.7,17
"MX000003074",2007,11,14,0,NA,NA
"MX000003074",2007,11,15,0,32.2,20.2
"MX000003074",2007,11,16,0,32.7,16.8
"MX000003074",2007,11,17,0,NA,NA
"MX000003074",2007,11,18,0,NA,NA
"MX000003074",2007,11,19,0,30.2,16
"MX000003074",2007,11,20,0,NA,NA
"MX000003074",2007,11,21,0,31.4,18.2
"MX000003074",2007,11,22,0,NA,NA
"MX000003074",2007,11,23,0,32,15.6
"MX000003074",2007,11,24,0,26.5,15.6
"MX000003074",2007,11,25,0,25.5,11.7
"MX000003074",2007,11,26,0,26,11.7
"MX000003074",2007,11,27,0,26.3,14.2
"MX000003074",2007,11,28,0,26.7,14.2
"MX000003074",2007,11,29,0,27,19.2
"MX000003074",2007,11,30,0.03,26.5,20.6
"MX000003074",2007,12,1,0.13,NA,NA
"MX000003074",2007,12,2,0,26.3,14.8
"MX000003074",2007,12,3,0,25,14.8
"MX000003074",2007,12,4,0,NA,NA
"MX000003074",2007,12,5,0,NA,NA
"MX000003074",2007,12,10,1.09,28.4,15.8
"MX000003074",2007,12,11,0.36,NA,NA
"MX000003074",2007,12,12,0,NA,NA
"MX000003074",2007,12,13,0,22.5,12.3
"MX000003074",2007,12,14,0,22,12.3
"MX000003074",2007,12,15,0,22.8,13.6
"MX000003074",2007,12,17,0,NA,NA
"MX000003074",2007,12,18,0,23,12.6
"MX000003074",2007,12,19,0,NA,NA
"MX000003074",2007,12,20,0,26,13.6
"MX000003074",2007,12,21,0,NA,NA
"MX000003074",2007,12,22,0,26.5,11.9
"MX000003074",2007,12,23,0,21.4,16.2
"MX000003074",2007,12,24,0,NA,NA
"MX000003074",2007,12,26,0,NA,NA
"MX000003074",2007,12,27,0,NA,NA
"MX000003074",2007,12,28,0,24,14.2
"MX000003074",2007,12,29,0,NA,NA
"MX000003074",2007,12,30,0,NA,NA
"MX000003074",2007,12,31,0,NA,NA
"MX000003074",2008,1,2,0,23.5,15.4
"MX000003074",2008,1,3,0,NA,NA
"MX000003074",2008,1,4,0,NA,NA
"MX000003074",2008,1,5,0,NA,NA
"MX000003074",2008,1,6,0,32.7,13
"MX000003074",2008,1,7,0,30,13.8
"MX000003074",2008,1,9,0,23.3,11.9
"MX000003074",2008,1,11,0,NA,NA
"MX000003074",2008,1,12,0,23.8,8.8
"MX000003074",2008,1,14,0,25.8,9.5
"MX000003074",2008,1,15,0,NA,NA
"MX000003074",2008,1,16,0,NA,NA
"MX000003074",2008,1,17,0,27,8.6
"MX000003074",2008,1,18,0,24.8,10.8
"MX000003074",2008,1,19,0,NA,NA
"MX000003074",2008,1,21,0,24.7,8
"MX000003074",2008,1,22,0,22.5,8
"MX000003074",2008,1,23,0,24.5,12.6
"MX000003074",2008,1,24,0,24.5,16.1
"MX000003074",2008,1,25,0,22,16.9
"MX000003074",2008,1,26,0,NA,NA
"MX000003074",2008,1,28,0,NA,NA
"MX000003074",2008,1,29,0,30.5,17.4
"MX000003074",2008,1,30,0,23.6,9.2
"MX000003074",2008,1,31,0,24.4,9.2
"MX000003074",2008,2,1,0,21.9,10.8
"MX000003074",2008,2,3,0,NA,NA
"MX000003074",2008,2,4,0,29.7,12.4
"MX000003074",2008,2,5,0,NA,NA
"MX000003074",2008,2,6,0,20.5,12.6
"MX000003074",2008,2,7,0,21,14
"MX000003074",2008,2,8,0,NA,NA
"MX000003074",2008,2,9,NA,24.5,7.8
"MX000003074",2008,2,10,0,NA,NA
"MX000003074",2008,2,11,0,28,9.6
"MX000003074",2008,2,13,0,NA,NA
"MX000003074",2008,2,14,0,30,10.7
"MX000003074",2008,2,15,0,29.7,11.2
"MX000003074",2008,2,19,0,NA,NA
"MX000003074",2008,2,20,0,NA,NA
"MX000003074",2008,2,21,0,31.4,11.2
"MX000003074",2008,2,22,0,25.9,11.6
"MX000003074",2008,2,23,0,NA,NA
"MX000003074",2008,2,24,0,NA,NA
"MX000003074",2008,2,25,0,30.4,14
"MX000003074",2008,2,26,0,33.4,14
"MX000003074",2008,2,27,0,NA,NA
"MX000003074",2008,2,28,0,NA,NA
"MX000003074",2008,2,29,0,33.3,11.8
"MX000003074",2008,3,1,0,NA,NA
"MX000003074",2008,3,2,0,32.8,12.4
"MX000003074",2008,3,3,0,32.8,13.2
"MX000003074",2008,3,4,0,22.7,10.4
"MX000003074",2008,3,5,0,NA,NA
"MX000003074",2008,3,6,0,29.6,10
"MX000003074",2008,3,7,0,NA,NA
"MX000003074",2008,3,8,0,NA,NA
"MX000003074",2008,3,9,0,NA,NA
"MX000003074",2008,3,10,0,32.2,12
"MX000003074",2008,3,11,0,NA,NA
"MX000003074",2008,3,12,0,NA,NA
"MX000003074",2008,3,13,0,31.7,13.4
"MX000003074",2008,3,14,0,NA,NA
"MX000003074",2008,3,15,0,36.2,14.5
"MX000003074",2008,3,16,0,35.8,13.4
"MX000003074",2008,3,17,0,28,11.4
"MX000003074",2008,3,18,0,22.2,9.6
"MX000003074",2008,3,19,0,23,9.6
"MX000003074",2008,3,20,0,26.9,11.6
"MX000003074",2008,3,21,0,29.8,11.5
"MX000003074",2008,3,22,0,32.2,12.6
"MX000003074",2008,3,23,0,NA,NA
"MX000003074",2008,3,24,0,33.5,13
"MX000003074",2008,3,25,0,34,13
"MX000003074",2008,3,26,0,35.5,14.2
"MX000003074",2008,3,27,0,36,14.6
"MX000003074",2008,3,28,0,34.7,13.8
"MX000003074",2008,3,29,0,33.2,12.7
"MX000003074",2008,3,30,0,32.9,12.7
"MX000003074",2008,3,31,0,33.7,14.7
"MX000003074",2008,4,1,0,NA,NA
"MX000003074",2008,4,2,0,NA,NA
"MX000003074",2008,4,3,0,35,15.4
"MX000003074",2008,4,4,0,NA,NA
"MX000003074",2008,4,5,0,NA,NA
"MX000003074",2008,4,6,0,34.2,13
"MX000003074",2008,4,7,0,34.2,13
"MX000003074",2008,4,8,0,NA,NA
"MX000003074",2008,4,9,0,36,15.8
"MX000003074",2008,4,10,0,32.2,14.4
"MX000003074",2008,4,11,0,28.5,14.4
"MX000003074",2008,4,12,0,NA,NA
"MX000003074",2008,4,13,0,34,14.3
"MX000003074",2008,4,14,0,35.5,15.4
"MX000003074",2008,4,15,0,NA,NA
"MX000003074",2008,4,16,0,38.4,18.4
"MX000003074",2008,4,17,0,38.3,16.1
"MX000003074",2008,4,18,0,30.9,15.4
"MX000003074",2008,4,19,0,NA,NA
"MX000003074",2008,4,20,0,37.5,14
"MX000003074",2008,4,21,0,34,14
"MX000003074",2008,4,22,0,32.2,14.8
"MX000003074",2008,4,23,0,35,15.4
"MX000003074",2008,4,24,0,35.8,17.2
"MX000003074",2008,4,25,0,36.5,15.8
"MX000003074",2008,4,26,0,33.5,15.8
"MX000003074",2008,4,27,0,36.7,16.5
"MX000003074",2008,4,28,0,39,16.9
"MX000003074",2008,4,29,0,37.7,16.7
"MX000003074",2008,4,30,0,39.7,15.7
"MX000003074",2008,5,1,0,37.4,15.8
"MX000003074",2008,5,2,0,35,14
"MX000003074",2008,5,3,0,NA,NA
"MX000003074",2008,5,4,0,NA,NA
"MX000003074",2008,5,5,NA,36.5,16.3
"MX000003074",2008,5,6,0,35.4,15.1
"MX000003074",2008,5,7,0,30.8,15.2
"MX000003074",2008,5,8,0,NA,NA
"MX000003074",2008,5,9,0,NA,NA
"MX000003074",2008,5,10,0,36.5,19.4
"MX000003074",2008,5,11,0,35.5,19.7
"MX000003074",2008,5,12,0,NA,NA
"MX000003074",2008,5,13,0,39.7,19.4
"MX000003074",2008,5,14,0,36.5,19.6
"MX000003074",2008,5,15,0,NA,NA
"MX000003074",2008,5,16,0,35.7,17.6
"MX000003074",2008,5,17,0,36.2,17.5
"MX000003074",2008,5,18,0,NA,NA
"MX000003074",2008,5,19,0,NA,NA
"MX000003074",2008,5,20,0,38,15.8
"MX000003074",2008,5,21,0,37.3,15.8
"MX000003074",2008,5,22,0,31.8,16.5
"MX000003074",2008,5,23,0,28.6,16.4
"MX000003074",2008,5,24,0,NA,NA
"MX000003074",2008,5,25,0,NA,NA
"MX000003074",2008,5,26,0,32.3,14.2
"MX000003074",2008,5,27,0,33,14.6
"MX000003074",2008,5,28,0,33.5,15.3
"MX000003074",2008,5,29,0,NA,NA
"MX000003074",2008,5,30,0,NA,NA
"MX000003074",2008,5,31,0,37.4,19.8
"MX000003074",2008,6,1,0,37.6,20.4
"MX000003074",2008,6,2,0,34.2,19.8
"MX000003074",2008,6,3,0,NA,NA
"MX000003074",2008,6,4,0,NA,NA
"MX000003074",2008,6,5,0,42,17.1
"MX000003074",2008,6,6,0,36.3,16.5
"MX000003074",2008,6,7,0,NA,NA
"MX000003074",2008,6,8,0,35,17.2
"MX000003074",2008,6,9,0,NA,NA
"MX000003074",2008,6,10,0,35.3,17
"MX000003074",2008,6,11,0,36.4,18.6
"MX000003074",2008,6,12,0,33.4,19.4
"MX000003074",2008,6,13,0,33.3,18.8
"MX000003074",2008,6,14,0,33.6,18.6
"MX000003074",2008,6,15,0,35.5,18.2
"MX000003074",2008,6,16,0,NA,NA
"MX000003074",2008,6,17,0,36,18.9
"MX000003074",2008,6,18,0,NA,NA
"MX000003074",2008,6,19,0,40.2,19.2
"MX000003074",2008,6,20,0,39.4,19.2
"MX000003074",2008,6,21,0,39.2,19.6
"MX000003074",2008,6,22,0,37.8,19.6
"MX000003074",2008,6,23,0,36.5,20.3
"MX000003074",2008,6,24,0,NA,NA
"MX000003074",2008,6,25,0,40.2,22.3
"MX000003074",2008,6,26,0,40,24.8
"MX000003074",2008,6,27,0,40.2,21.2
"MX000003074",2008,6,28,0,36.1,21.4
"MX000003074",2008,6,29,0,NA,NA
"MX000003074",2008,6,30,0,40.5,21.6
"MX000003074",2008,7,1,0,36,22.4
"MX000003074",2008,7,2,0,35.3,21.4
"MX000003074",2008,7,3,0,35.8,27
"MX000003074",2008,7,4,0,36.5,26
"MX000003074",2008,7,6,0,NA,NA
"MX000003074",2008,7,7,0,37.8,22.8
"MX000003074",2008,7,8,0,39.4,21.6
"MX000003074",2008,7,9,0,38.5,19.8
"MX000003074",2008,7,10,0,37.8,21
"MX000003074",2008,7,11,0,NA,NA
"MX000003074",2008,7,12,0,37,22
"MX000003074",2008,7,13,0,35,24.5
"MX000003074",2008,7,14,0,NA,NA
"MX000003074",2008,7,15,0,39.6,24.4
"MX000003074",2008,7,16,0,40,25.5
"MX000003074",2008,7,17,0,39.6,23.8
"MX000003074",2008,7,18,0.33,40.4,24
"MX000003074",2008,7,19,0,NA,NA
"MX000003074",2008,7,20,0,NA,NA
"MX000003074",2008,7,21,0,NA,NA
"MX000003074",2008,7,22,0,39.1,24.6
"MX000003074",2008,7,23,0,40.3,25.5
"MX000003074",2008,7,24,0,39.5,26.4
"MX000003074",2008,7,25,0,38.8,24.6
"MX000003074",2008,7,26,0,39.7,24.6
"MX000003074",2008,7,27,0,NA,NA
"MX000003074",2008,7,28,0,NA,NA
"MX000003074",2008,7,29,0.05,39.7,24.9
"MX000003074",2008,7,30,0,40.4,25.1
"MX000003074",2008,7,31,0,40.4,26
"MX000003074",2008,8,1,0,NA,NA
"MX000003074",2008,8,2,0,37.5,22.7
"MX000003074",2008,8,3,0.25,36.4,24
"MX000003074",2008,8,4,0,NA,NA
"MX000003074",2008,8,5,0,NA,NA
"MX000003074",2008,8,6,0,NA,NA
"MX000003074",2008,8,7,0,40,25.4
"MX000003074",2008,8,8,1.52,37.8,23.6
"MX000003074",2008,8,9,0,37.5,24.4
"MX000003074",2008,8,10,0,NA,NA
"MX000003074",2008,8,11,0,39.6,24.5
"MX000003074",2008,8,12,0,39.5,24.2
"MX000003074",2008,8,13,0,40.7,25
"MX000003074",2008,8,14,0,38.6,25
"MX000003074",2008,8,15,0,38.4,25.4
"MX000003074",2008,8,16,0,36.2,27.2
"MX000003074",2008,8,17,0.76,38.6,26.5
"MX000003074",2008,8,19,0,NA,NA
"MX000003074",2008,8,20,0,38.2,26.5
"MX000003074",2008,8,21,0,38.2,26.5
"MX000003074",2008,8,22,0,38,25.8
"MX000003074",2008,8,23,0,37.2,25.8
"MX000003074",2008,8,24,0.25,35.1,25.7
"MX000003074",2008,8,25,0.56,NA,NA
"MX000003074",2008,8,26,0,32.5,23.8
"MX000003074",2008,8,27,0,33.6,23.8
"MX000003074",2008,8,28,0,NA,NA
"MX000003074",2008,8,29,0,36.2,24.3
"MX000003074",2008,8,30,0,33,24.7
"MX000003074",2008,8,31,0.15,35,24
"MX000003074",2008,9,1,0.36,36.2,24
"MX000003074",2008,9,2,0,NA,NA
"MX000003074",2008,9,3,0,NA,NA
"MX000003074",2008,9,4,0,38,27.2
"MX000003074",2008,9,5,0,NA,NA
"MX000003074",2008,9,6,NA,40.8,27.2
"MX000003074",2008,9,7,0,39.6,27
"MX000003074",2008,9,8,0,38.4,25.2
"MX000003074",2008,9,9,0,37.6,26.4
"MX000003074",2008,9,10,0.84,39.4,25.6
"MX000003074",2008,9,11,3.76,NA,NA
"MX000003074",2008,9,12,0,33.4,20.4
"MX000003074",2008,9,13,0,34.2,21
"MX000003074",2008,9,14,0,NA,NA
"MX000003074",2008,9,15,0,35.2,20.8
"MX000003074",2008,9,16,0,34.2,22.6
"MX000003074",2008,9,17,0.03,NA,NA
"MX000003074",2008,9,18,0,33.8,22.2
"MX000003074",2008,9,19,0,NA,NA
"MX000003074",2008,9,20,0,36.4,23.5
"MX000003074",2008,9,21,0,37.7,23.5
"MX000003074",2008,9,22,0,37.3,24.2
"MX000003074",2008,9,23,0,37.6,25.4
"MX000003074",2008,9,24,0,35.6,25.7
"MX000003074",2008,9,25,0,NA,NA
"MX000003074",2008,9,26,0,38.2,26.2
"MX000003074",2008,9,27,0,NA,NA
"MX000003074",2008,9,28,0,38.7,26.4
"MX000003074",2008,9,29,0,37.6,25.4
"MX000003074",2008,9,30,0,37.8,25.4
"MX000003074",2008,10,1,0,36.6,26.2
"MX000003074",2008,10,2,0.94,37.4,26.2
"MX000003074",2008,10,3,0,NA,NA
"MX000003074",2008,10,4,0,38.9,25.5
"MX000003074",2008,10,5,0,37.7,23
"MX000003074",2008,10,6,0,37.4,23
"MX000003074",2008,10,7,0,NA,NA
"MX000003074",2008,10,8,0,34.8,22.8
"MX000003074",2008,10,9,0,35.7,24.8
"MX000003074",2008,10,10,1.68,35.5,25.2
"MX000003074",2008,10,11,0,NA,NA
"MX000003074",2008,10,12,0,NA,NA
"MX000003074",2008,10,13,0,32,22.6
"MX000003074",2008,10,14,0,30,20.9
"MX000003074",2008,10,15,0,30.2,18.8
"MX000003074",2008,10,16,0,30.5,20
"MX000003074",2008,10,17,0,NA,NA
"MX000003074",2008,10,18,0,NA,NA
"MX000003074",2008,10,19,0,35.4,21.3
"MX000003074",2008,10,20,0,35.9,21.3
"MX000003074",2008,10,21,0,36.8,23
"MX000003074",2008,10,22,0,36.5,22.2
"MX000003074",2008,10,23,0,35.4,20.3
"MX000003074",2008,10,24,0,36,19.4
"MX000003074",2008,10,25,0,34.4,19.4
"MX000003074",2008,10,26,0,34.1,18.8
"MX000003074",2008,10,27,0,NA,NA
"MX000003074",2008,10,28,0,NA,NA
"MX000003074",2008,10,29,0.28,36,23.4
"MX000003074",2008,10,30,0,35.8,23
"MX000003074",2008,10,31,0,35.8,20.8
"MX000003074",2008,11,1,0,35.3,21.8
"MX000003074",2008,11,2,0,36,20.6
"MX000003074",2008,11,3,0,NA,NA
"MX000003074",2008,11,4,0,36.4,21.5
"MX000003074",2008,11,5,0,33.8,20.5
"MX000003074",2008,11,6,0,30.9,18.8
"MX000003074",2008,11,7,0,30.1,18.8
"MX000003074",2008,11,8,0,NA,NA
"MX000003074",2008,11,9,0,31.4,20.4
"MX000003074",2008,11,10,0,31.2,19.8
"MX000003074",2008,11,11,0,29.5,17.6
"MX000003074",2008,11,12,0,27.8,17.6
"MX000003074",2008,11,13,0,28.5,16.3
"MX000003074",2008,11,14,0,NA,NA
"MX000003074",2008,11,15,0,31.2,15.3
"MX000003074",2008,11,16,0,NA,NA
"MX000003074",2008,11,17,0,31.1,18.4
"MX000003074",2008,11,18,0,31,17.4
"MX000003074",2008,11,19,0,NA,NA
"MX000003074",2008,11,20,0,32.4,15.4
"MX000003074",2008,11,21,0,NA,NA
"MX000003074",2008,11,22,0,32.3,15.6
"MX000003074",2008,11,23,0,31.4,17.6
"MX000003074",2008,11,24,0,30.7,16.8
"MX000003074",2008,11,25,0,31.1,15
"MX000003074",2008,11,26,0,NA,NA
"MX000003074",2008,11,27,0,34,20
"MX000003074",2008,11,28,0,32.4,15.2
"MX000003074",2008,11,29,0,26.6,14.8
"MX000003074",2008,11,30,0,NA,NA
"MX000003074",2008,12,1,NA,27.3,14.2
"MX000003074",2008,12,2,0,NA,NA
"MX000003074",2008,12,3,0,30.3,14.6
"MX000003074",2008,12,4,0,30.6,15.6
"MX000003074",2008,12,5,0,30,15.6
"MX000003074",2008,12,6,0,30,18.2
"MX000003074",2008,12,7,0,28,19.9
"MX000003074",2008,12,8,0,30,17.3
"MX000003074",2008,12,9,0,30.3,15.7
"MX000003074",2008,12,10,0,26.6,15.7
"MX000003074",2008,12,11,0,26.3,17.4
"MX000003074",2008,12,12,0,NA,NA
"MX000003074",2008,12,13,0,29.4,13.9
"MX000003074",2008,12,15,0,28.6,15.8
"MX000003074",2008,12,16,0,26.4,13.6
"MX000003074",2008,12,17,0,27,13.6
"MX000003074",2008,12,18,0,27.5,15.4
"MX000003074",2008,12,19,0,26.2,15.5
"MX000003074",2008,12,22,0,NA,NA
"MX000003074",2008,12,23,0,29.4,12.8
"MX000003074",2008,12,24,0,29.6,16.4
"MX000003074",2008,12,27,0,26.5,15.6
"MX000003074",2008,12,28,0,NA,NA
"MX000003074",2008,12,29,0,NA,NA
"MX000003074",2008,12,30,0,NA,NA
"MX000003074",2008,12,31,0,25.4,12.4
"MX000003074",2009,1,1,0,26.2,12.4
"MX000003074",2009,1,2,0,NA,NA
"MX000003074",2009,1,3,0,27,15.2
"MX000003074",2009,1,4,0,28.5,15.2
"MX000003074",2009,1,5,0,22.7,14.2
"MX000003074",2009,1,6,0,NA,NA
"MX000003074",2009,1,7,0,23.1,11.8
"MX000003074",2009,1,8,0,NA,NA
"MX000003074",2009,1,9,0,25.6,10.4
"MX000003074",2009,1,10,0,25.9,10.4
"MX000003074",2009,1,11,0,22.8,14.9
"MX000003074",2009,1,12,0,NA,NA
"MX000003074",2009,1,13,0,NA,NA
"MX000003074",2009,1,15,0,NA,NA
"MX000003074",2009,1,16,0,27.1,10.6
"MX000003074",2009,1,17,0,26.8,10.6
"MX000003074",2009,1,18,0,27.2,13.7
"MX000003074",2009,1,19,0,26.1,17.4
"MX000003074",2009,1,20,0,NA,NA
"MX000003074",2009,1,21,0,28.8,15.6
"MX000003074",2009,1,22,0,28,16.4
"MX000003074",2009,1,23,0,29,16.4
"MX000003074",2009,1,24,0,30,16.4
"MX000003074",2009,1,25,0,29.2,14.3
"MX000003074",2009,1,26,0,NA,NA
"MX000003074",2009,1,27,0,28,16.1
"MX000003074",2009,1,28,0,23.3,16
"MX000003074",2009,1,29,0,NA,NA
"MX000003074",2009,1,31,0,NA,NA
"MX000003074",2009,2,1,0,28,10.5
"MX000003074",2009,2,2,0,26.8,9.8
"MX000003074",2009,2,3,0,NA,NA
"MX000003074",2009,2,4,0,NA,NA
"MX000003074",2009,2,5,0,NA,NA
"MX000003074",2009,2,6,0,32.8,13
"MX000003074",2009,2,7,0,31.2,15.5
"MX000003074",2009,2,8,0,29.8,15.5
"MX000003074",2009,2,9,0,32,11.1
"MX000003074",2009,2,10,0,24.7,11.8
"MX000003074",2009,2,11,0,23.9,13.4
"MX000003074",2009,2,12,0,24,10.4
"MX000003074",2009,2,13,0,26.2,10.4
"MX000003074",2009,2,14,0,24.2,10.9
"MX000003074",2009,2,15,0,25.6,10.9
"MX000003074",2009,2,16,0,NA,NA
"MX000003074",2009,2,17,0,30.4,10
"MX000003074",2009,2,18,0,25.6,11.8
"MX000003074",2009,2,19,0,23.2,17
"MX000003074",2009,2,20,0,NA,NA
"MX000003074",2009,2,21,0,27,10.2
"MX000003074",2009,2,22,0,NA,NA
"MX000003074",2009,2,23,0,NA,NA
"MX000003074",2009,2,24,0,NA,NA
"MX000003074",2009,2,25,0,NA,NA
"MX000003074",2009,2,26,0,37.4,16.2
"MX000003074",2009,2,27,0,34,15.8
"MX000003074",2009,2,28,0,33,15.8
"MX000003074",2009,3,1,0,NA,NA
"MX000003074",2009,3,3,0,33.1,14
"MX000003074",2009,3,4,0,NA,NA
"MX000003074",2009,3,5,0,34.2,14
"MX000003074",2009,3,6,0,NA,NA
"MX000003074",2009,3,7,0,33.3,16.4
"MX000003074",2009,3,8,0,34.4,17
"MX000003074",2009,3,9,0,26,17.7
"MX000003074",2009,3,10,0,28,19.2
"MX000003074",2009,3,11,0,28.4,16.2
"MX000003074",2009,3,12,0,27.5,13.1
"MX000003074",2009,3,13,0,28.2,13.1
"MX000003074",2009,3,14,0,24.2,13.4
"MX000003074",2009,3,15,0,28,13.2
"MX000003074",2009,3,16,0,26.8,10
"MX000003074",2009,3,17,0,NA,NA
"MX000003074",2009,3,18,0,NA,NA
"MX000003074",2009,3,19,0,33.2,14.5
"MX000003074",2009,3,20,0,33.7,15
