FECHA,HORA,MER,TLA,COY,UIZ,SJA,SAG,PER,CAM,ACO
22/01/08,3,17,20,18,28,-9999,12,43,21,17
22/01/08,4,25,14,30,30,30,18,22,26,16
22/01/08,5,27,11,26,35,9,23,37,33,18
22/01/08,6,33,17,27,32,41,27,87,20,23
22/01/08,7,47,21,34,39,69,29,110,30,22
22/01/08,8,46,39,41,63,23,35,118,36,29
22/01/08,9,42,43,-9999,58,40,17,121,44,17
22/01/08,10,50,-9999,44,40,15,31,107,54,12
22/01/08,11,56,56,55,68,53,44,54,54,11
22/01/08,12,29,-9999,34,61,56,46,60,30,12
22/01/08,13,17,-9999,29,31,6,22,57,50,-9999
22/01/08,14,13,-9999,30,29,10,17,45,49,-9999
22/01/08,15,23,-9999,18,22,14,19,19,47,2
22/01/08,16,35,-9999,17,13,11,18,13,55,-9999
22/01/08,17,38,-9999,33,31,22,7,13,34,14
22/01/08,18,33,-9999,42,41,31,13,16,24,-9999
22/01/08,19,27,30,37,42,33,23,40,35,23
22/01/08,20,22,27,27,40,40,29,56,45,31
22/01/08,21,14,20,24,30,10,25,47,26,27
22/01/08,22,18,16,16,22,1,16,66,22,15
22/01/08,23,20,20,15,38,18,13,50,20,17
22/01/08,24,16,19,11,-9999,17,15,25,27,12
23/01/08,1,18,23,10,29,23,18,36,13,20
23/01/08,2,19,28,10,14,21,24,40,32,11
23/01/08,3,20,25,6,19,33,25,24,28,18
23/01/08,4,23,16,7,21,31,29,42,20,20
23/01/08,5,26,12,9,20,28,29,70,17,23
23/01/08,6,32,20,13,18,29,38,89,26,20
23/01/08,7,40,29,22,30,49,42,76,23,29
23/01/08,8,49,33,30,46,58,38,86,27,36
23/01/08,9,42,41,27,21,56,27,108,37,21
23/01/08,10,52,40,-9999,48,58,40,80,51,30
23/01/08,11,50,43,-9999,59,31,34,69,50,25
23/01/08,12,47,61,-9999,35,54,41,63,64,22
23/01/08,13,33,34,-9999,45,29,35,38,51,17
23/01/08,14,32,28,30,66,38,21,34,33,10
23/01/08,15,32,35,27,48,22,24,27,39,12
23/01/08,16,33,47,20,31,14,24,27,43,-9999
23/01/08,17,31,50,16,22,31,33,35,41,19
23/01/08,18,20,-9999,-9999,19,43,39,38,-9999,-9999
23/01/08,19,37,-9999,-9999,-9999,27,32,52,-9999,45
23/01/08,20,15,-9999,-9999,-9999,21,46,-9999,-9999,55
23/01/08,21,23,-9999,-9999,-9999,14,28,37,11,94
23/01/08,22,21,22,-9999,11,30,23,33,32,14
23/01/08,23,28,18,17,14,17,22,50,39,16
23/01/08,24,30,22,18,17,21,28,49,35,26
24/01/08,1,26,21,22,32,20,29,76,40,23
24/01/08,2,27,23,-9999,25,31,35,66,42,22
24/01/08,3,31,24,-9999,33,26,32,95,39,20
24/01/08,4,39,19,-9999,50,26,34,85,35,-9999
24/01/08,5,38,21,26,31,37,30,66,36,-9999
24/01/08,6,37,25,27,26,31,36,83,41,-9999
24/01/08,7,53,30,31,49,60,40,69,46,-9999
24/01/08,8,58,41,33,20,65,41,115,36,-9999
24/01/08,9,55,55,41,89,58,35,149,46,-9999
24/01/08,10,67,69,48,62,50,37,152,71,-9999
24/01/08,11,72,66,68,79,60,54,105,82,-9999
24/01/08,12,57,39,63,80,51,45,81,66,-9999
24/01/08,13,35,26,51,67,22,28,43,56,-9999
24/01/08,14,24,-9999,33,48,15,20,29,40,-9999
24/01/08,15,25,-9999,23,53,10,14,36,17,-9999
24/01/08,16,27,-9999,23,39,12,17,32,26,-9999
24/01/08,17,18,29,16,24,22,31,26,27,-9999
24/01/08,18,14,29,12,23,35,36,-9999,29,-9999
24/01/08,19,15,26,16,20,28,34,62,24,-9999
24/01/08,20,22,28,17,20,15,26,51,29,-9999
24/01/08,21,25,33,20,24,20,20,59,31,-9999
24/01/08,22,27,34,27,25,22,41,58,40,-9999
24/01/08,23,27,39,29,35,16,33,46,38,-9999
24/01/08,24,32,26,23,44,20,25,50,44,-9999
25/01/08,1,24,34,23,36,28,32,55,39,-9999
25/01/08,2,29,35,24,32,45,39,46,33,-9999
25/01/08,3,29,28,26,31,34,32,26,41,-9999
25/01/08,4,26,29,28,30,36,38,42,36,-9999
25/01/08,5,30,29,28,25,20,45,43,29,-9999
25/01/08,6,36,32,32,24,33,55,40,35,-9999
25/01/08,7,43,34,33,24,44,38,52,46,-9999
25/01/08,8,53,51,36,52,36,45,53,55,-9999
25/01/08,9,58,52,39,49,60,41,68,52,-9999
25/01/08,10,55,61,50,42,34,47,83,63,-9999
25/01/08,11,55,74,67,71,57,49,86,75,-9999
25/01/08,12,42,70,67,86,48,44,94,64,-9999
25/01/08,13,40,36,54,46,19,32,59,49,-9999
25/01/08,14,44,27,37,40,49,25,26,46,-9999
25/01/08,15,37,27,36,38,41,20,24,30,-9999
25/01/08,16,36,26,41,39,30,21,29,30,-9999
25/01/08,17,30,28,39,43,19,30,42,32,-9999
25/01/08,18,31,28,34,33,39,43,39,40,-9999
25/01/08,19,27,37,27,-9999,46,42,50,45,-9999
25/01/08,20,27,40,23,39,31,24,34,38,-9999
25/01/08,21,23,31,14,22,28,22,52,33,-9999
25/01/08,22,21,24,17,29,25,20,42,25,-9999
25/01/08,23,16,29,17,17,22,25,34,33,-9999
25/01/08,24,18,34,26,37,17,34,34,30,-9999
26/01/08,1,20,35,26,22,19,39,31,39,-9999
26/01/08,2,16,26,16,17,28,25,33,46,-9999
26/01/08,3,19,30,8,10,29,26,25,36,-9999
26/01/08,4,29,29,18,14,50,34,27,51,-9999
26/01/08,5,43,-9999,15,-9999,61,32,35,44,-9999
26/01/08,6,37,26,14,10,22,34,54,43,-9999
26/01/08,7,44,36,18,44,29,35,65,43,-9999
26/01/08,8,45,36,19,56,35,31,78,52,-9999
26/01/08,9,51,42,29,41,52,42,103,39,-9999
26/01/08,10,62,52,56,57,43,-9999,88,36,-9999
26/01/08,11,44,63,68,52,46,42,53,39,-9999
26/01/08,12,20,42,39,47,31,24,57,48,-9999
26/01/08,13,10,29,23,25,-9999,17,12,31,-9999
26/01/08,14,11,22,23,27,11,27,15,26,-9999
26/01/08,15,18,16,18,-9999,9,19,22,12,-9999
26/01/08,16,26,17,26,-9999,8,18,31,17,-9999
26/01/08,17,28,21,26,36,14,16,39,25,-9999
26/01/08,18,22,27,18,-9999,24,31,34,28,-9999
26/01/08,19,18,29,14,42,34,34,36,32,-9999
26/01/08,20,22,-9999,20,25,23,33,34,27,-9999
26/01/08,21,25,-9999,19,20,16,22,49,27,-9999
26/01/08,22,26,22,17,23,12,24,38,33,-9999
26/01/08,23,18,18,16,11,27,28,35,21,-9999
26/01/08,24,20,26,17,22,21,33,30,31,-9999
27/01/08,1,27,34,23,30,26,37,34,20,-9999
27/01/08,2,30,39,27,10,51,28,47,37,-9999
27/01/08,3,22,22,25,21,41,30,36,42,-9999
27/01/08,4,20,23,22,44,33,26,32,34,-9999
27/01/08,5,23,38,21,32,25,39,24,29,-9999
27/01/08,6,39,58,23,16,29,53,36,36,-9999
27/01/08,7,58,59,38,46,51,53,52,63,-9999
27/01/08,8,70,55,67,44,42,48,44,67,-9999
27/01/08,9,78,53,87,82,58,47,61,62,-9999
27/01/08,10,70,57,84,93,55,38,83,68,-9999
27/01/08,11,68,64,82,91,66,51,103,60,-9999
27/01/08,12,69,63,78,102,77,78,131,62,-9999
27/01/08,13,65,52,56,77,85,46,126,64,-9999
27/01/08,14,46,43,55,-9999,31,27,127,58,-9999
27/01/08,15,32,32,50,-9999,30,18,84,47,-9999
27/01/08,16,24,29,42,-9999,16,9,42,40,-9999
27/01/08,17,21,27,35,9,15,9,39,21,-9999
27/01/08,18,23,22,30,33,23,13,30,21,-9999
27/01/08,19,34,9,39,41,42,36,70,32,-9999
27/01/08,20,25,12,33,45,49,41,30,20,-9999
27/01/08,21,14,17,27,10,22,29,45,17,-9999
27/01/08,22,14,18,27,1,11,37,33,24,-9999
27/01/08,23,20,26,17,25,13,27,25,18,-9999
27/01/08,24,21,34,14,18,14,28,26,43,-9999
28/01/08,1,25,20,16,16,28,37,21,57,-9999
28/01/08,2,28,15,17,-9999,29,29,33,39,-9999
28/01/08,3,23,18,18,-9999,29,22,41,20,-9999
28/01/08,4,20,17,18,-9999,21,24,40,22,-9999
28/01/08,5,25,24,21,-9999,31,23,38,19,-9999
28/01/08,6,37,22,21,-9999,23,31,43,27,-9999
28/01/08,7,39,33,25,-9999,29,36,43,25,-9999
28/01/08,8,48,50,33,-9999,56,34,55,37,-9999
28/01/08,9,52,65,41,-9999,27,31,51,42,-9999
28/01/08,10,50,56,44,-9999,48,36,52,41,-9999
28/01/08,11,48,67,51,-9999,53,39,65,55,-9999
28/01/08,12,-9999,43,50,-9999,48,31,76,47,-9999
28/01/08,13,-9999,35,33,-9999,11,28,40,29,-9999
28/01/08,14,-9999,29,22,-9999,35,26,31,34,-9999
28/01/08,15,47,31,32,-9999,31,19,35,32,-9999
28/01/08,16,48,41,41,-9999,35,15,38,37,-9999
28/01/08,17,43,46,46,-9999,18,20,52,48,-9999
28/01/08,18,36,53,43,-9999,32,38,60,53,-9999
28/01/08,19,26,55,21,-9999,45,47,48,51,-9999
28/01/08,20,28,38,22,-9999,20,40,34,31,-9999
28/01/08,21,28,42,23,-9999,22,32,43,26,-9999
28/01/08,22,30,43,24,-9999,27,26,37,17,-9999
28/01/08,23,32,36,20,-9999,24,25,39,18,-9999
28/01/08,24,28,31,19,-9999,26,25,38,23,-9999
29/01/08,1,23,34,20,-9999,38,41,39,23,-9999
29/01/08,2,22,25,20,-9999,31,42,44,36,-9999
29/01/08,3,22,25,21,-9999,32,37,37,25,-9999
29/01/08,4,23,23,22,-9999,35,39,34,25,-9999
29/01/08,5,25,24,24,-9999,29,37,29,44,-9999
29/01/08,6,29,31,24,-9999,45,48,42,38,-9999
29/01/08,7,42,35,29,-9999,49,46,54,64,-9999
29/01/08,8,63,42,33,-9999,49,57,76,60,-9999
29/01/08,9,50,53,35,-9999,39,55,89,52,-9999
29/01/08,10,58,67,40,-9999,43,49,90,62,-9999
29/01/08,11,44,67,45,-9999,43,37,99,70,-9999
29/01/08,12,37,65,46,-9999,16,20,81,45,-9999
29/01/08,13,45,51,52,-9999,25,21,52,43,-9999
29/01/08,14,49,55,50,68,43,31,54,43,-9999
29/01/08,15,54,55,47,51,47,36,36,49,-9999
29/01/08,16,45,62,45,35,38,40,43,58,-9999
29/01/08,17,41,52,37,33,41,46,59,51,-9999
29/01/08,18,32,57,29,39,57,53,52,49,-9999
29/01/08,19,27,47,23,43,36,39,58,53,-9999
29/01/08,20,30,46,24,31,30,35,63,32,-9999
29/01/08,21,45,43,24,42,31,40,57,38,-9999
29/01/08,22,44,43,30,49,33,38,65,43,-9999
29/01/08,23,40,34,33,46,40,32,55,48,-9999
29/01/08,24,39,31,37,45,35,27,55,52,-9999
30/01/08,1,41,25,40,-9999,32,39,64,66,-9999
30/01/08,2,41,22,31,80,43,50,90,46,-9999
30/01/08,3,43,24,28,-9999,44,55,76,35,-9999
30/01/08,4,48,25,36,-9999,48,56,73,34,-9999
30/01/08,5,42,25,40,17,51,49,56,28,-9999
30/01/08,6,44,34,41,62,53,53,88,38,-9999
30/01/08,7,55,39,42,55,44,58,103,41,-9999
30/01/08,8,61,42,46,76,38,55,98,51,-9999
30/01/08,9,63,77,58,77,66,52,95,51,-9999
30/01/08,10,70,86,-9999,-9999,62,64,109,54,-9999
30/01/08,11,62,83,-9999,95,62,61,115,75,-9999
30/01/08,12,44,63,-9999,75,38,48,62,76,-9999
30/01/08,13,33,59,-9999,37,14,25,2,38,-9999
30/01/08,14,21,61,-9999,28,19,12,15,46,-9999
30/01/08,15,21,44,-9999,-9999,23,14,34,43,-9999
30/01/08,16,20,23,-9999,-9999,18,32,43,31,-9999
30/01/08,17,22,21,-9999,-9999,21,40,47,17,-9999
30/01/08,18,23,21,-9999,22,23,40,59,21,-9999
30/01/08,19,22,27,20,27,40,38,59,23,-9999
30/01/08,20,18,27,18,43,19,35,53,18,49
30/01/08,21,17,24,17,25,19,36,63,28,34
30/01/08,22,20,16,15,23,22,34,49,23,31
30/01/08,23,17,11,17,22,19,25,59,15,33
30/01/08,24,10,9,18,26,13,26,53,21,29
31/01/08,1,14,11,17,26,17,35,58,20,26
31/01/08,2,13,12,12,-9999,14,25,46,16,28
31/01/08,3,14,11,8,-9999,17,24,46,13,29
31/01/08,4,12,10,9,-9999,18,35,41,17,23
31/01/08,5,13,13,11,33,14,22,21,20,27
31/01/08,6,19,20,13,12,19,23,36,23,37
31/01/08,7,30,23,16,21,25,30,39,34,32
31/01/08,8,46,37,22,50,32,36,44,36,30
31/01/08,9,43,38,30,21,21,42,64,33,26
31/01/08,10,33,33,26,21,58,48,68,-9999,-9999
31/01/08,11,36,30,23,-9999,56,55,91,-9999,12
31/01/08,12,45,24,20,21,28,33,57,-9999,22
31/01/08,13,36,22,26,21,7,11,16,-9999,-9999
31/01/08,14,34,21,25,32,9,6,34,-9999,-9999
31/01/08,15,29,22,21,26,17,17,39,27,-9999
31/01/08,16,27,16,20,5,16,27,41,23,-9999
31/01/08,17,25,5,27,25,15,32,45,21,-9999
31/01/08,18,33,15,26,32,32,29,60,26,-9999
31/01/08,19,24,27,23,20,34,37,65,22,39
31/01/08,20,22,32,21,19,22,41,68,35,-9999
31/01/08,21,26,33,25,36,26,30,59,29,40
31/01/08,22,21,33,22,42,15,21,64,25,30
31/01/08,23,21,30,25,26,21,24,55,30,31
31/01/08,24,32,31,26,20,25,19,56,43,30
1/02/08,1,30,27,26,98,26,28,54,35,30
1/02/08,2,27,24,-9999,99,38,35,44,34,26
1/02/08,3,26,25,-9999,45,31,28,58,39,-9999
1/02/08,4,27,24,-9999,44,37,41,52,33,-9999
1/02/08,5,28,16,-9999,36,41,44,67,31,-9999
1/02/08,6,30,17,23,29,26,40,63,27,-9999
1/02/08,7,32,26,22,27,24,33,70,21,33
1/02/08,8,32,36,26,42,39,28,-9999,29,39
1/02/08,9,49,55,32,144,43,24,108,29,29
1/02/08,10,56,70,46,57,31,29,91,38,28
1/02/08,11,57,84,51,53,51,44,84,53,41
1/02/08,12,52,84,29,59,49,43,72,63,38
1/02/08,13,24,-9999,20,28,24,30,25,58,23
1/02/08,14,18,29,18,-9999,19,22,25,27,21
1/02/08,15,19,44,-9999,21,18,22,22,26,26
1/02/08,16,18,37,15,12,11,18,39,32,24
1/02/08,17,16,35,15,12,24,23,40,22,21
1/02/08,18,15,29,17,25,23,32,40,20,31
1/02/08,19,18,28,20,16,35,33,54,32,37
1/02/08,20,23,31,21,35,22,31,55,29,40
1/02/08,21,19,30,22,27,26,30,62,29,37
1/02/08,22,-9999,31,24,26,28,49,47,25,31
1/02/08,23,-9999,36,30,15,22,45,45,33,29
1/02/08,24,-9999,42,28,39,23,61,35,29,-9999
2/02/08,1,-9999,40,21,-9999,37,30,41,43,51
2/02/08,2,-9999,32,24,35,25,34,34,42,50
2/02/08,3,-9999,31,53,25,36,28,32,43,48
2/02/08,4,23,33,29,-9999,40,37,43,49,39
2/02/08,5,34,32,25,46,-9999,35,45,31,37
2/02/08,6,42,37,26,33,35,33,55,37,33
2/02/08,7,44,46,30,50,37,40,81,36,42
2/02/08,8,48,73,35,-9999,39,41,78,40,52
2/02/08,9,54,56,-9999,110,49,36,106,35,36
2/02/08,10,63,59,-9999,52,63,44,132,50,23
2/02/08,11,56,45,-9999,67,59,45,101,59,30
2/02/08,12,49,43,34,55,58,48,87,38,32
2/02/08,13,49,46,41,53,26,43,44,40,27
2/02/08,14,39,47,43,63,25,29,37,48,20
2/02/08,15,24,48,41,59,36,17,49,48,21
2/02/08,16,31,39,41,44,30,16,49,42,20
2/02/08,17,36,24,34,8,10,19,35,30,28
2/02/08,18,32,21,29,41,30,32,52,37,31
2/02/08,19,30,36,34,30,50,52,48,37,36
2/02/08,20,28,48,36,29,39,46,46,45,45
2/02/08,21,34,41,31,43,36,36,43,38,41
2/02/08,22,36,45,-9999,33,37,32,54,40,54
2/02/08,23,35,39,-9999,19,37,32,42,38,58
2/02/08,24,37,42,37,28,35,34,53,50,44
3/02/08,1,33,43,38,49,45,45,45,49,50
3/02/08,2,31,37,36,19,40,55,43,42,52
3/02/08,3,31,36,36,65,40,57,45,49,51
3/02/08,4,30,31,33,-9999,39,55,41,32,41
3/02/08,5,31,28,29,5,37,56,43,35,38
3/02/08,6,45,27,27,-9999,45,43,69,32,46
3/02/08,7,46,43,31,65,45,40,65,31,38
3/02/08,8,44,63,33,56,34,44,58,36,55
3/02/08,9,49,59,36,100,28,34,69,45,56
3/02/08,10,52,51,38,65,56,36,78,50,40
3/02/08,11,-9999,34,36,62,55,52,76,51,30
3/02/08,12,-9999,24,40,60,46,33,72,24,41
3/02/08,13,39,17,35,59,52,18,43,23,30
3/02/08,14,37,20,36,55,35,14,29,37,27
3/02/08,15,32,33,45,56,13,18,23,36,19
3/02/08,16,33,41,39,40,16,23,44,45,13
3/02/08,17,34,39,31,-9999,29,28,54,24,26
3/02/08,18,28,40,18,4,40,44,69,39,43
3/02/08,19,16,28,15,18,26,55,36,33,61
3/02/08,20,14,23,18,24,21,37,35,17,32
3/02/08,21,25,24,24,20,25,38,50,23,38
3/02/08,22,29,24,24,32,32,29,52,28,36
3/02/08,23,35,34,21,47,31,34,53,23,43
3/02/08,24,33,33,22,42,30,29,38,30,49
4/02/08,1,29,30,24,52,44,36,52,37,45
4/02/08,2,26,30,27,65,45,44,39,-9999,54
4/02/08,3,24,26,24,87,34,40,32,32,42
4/02/08,4,20,23,-9999,80,28,47,19,31,33
4/02/08,5,18,23,-9999,15,27,36,23,35,31
4/02/08,6,29,25,-9999,32,33,34,38,28,31
4/02/08,7,40,28,22,46,43,33,42,27,32
4/02/08,8,42,32,22,42,49,34,48,25,34
4/02/08,9,40,47,23,67,13,24,69,17,23
4/02/08,10,46,46,27,25,42,21,65,47,24
4/02/08,11,47,39,27,37,49,31,51,43,23
4/02/08,12,30,16,33,43,21,25,42,27,11
4/02/08,13,17,7,26,22,6,9,-9999,18,5
4/02/08,14,4,17,-9999,18,6,8,8,13,7
4/02/08,15,3,24,-9999,-9999,8,6,16,10,24
4/02/08,16,5,12,-9999,11,-9999,9,10,-9999,34
4/02/08,17,7,9,5,8,11,8,14,-9999,30
4/02/08,18,7,9,5,9,14,20,23,14,29
4/02/08,19,10,15,10,14,15,17,23,17,32
4/02/08,20,14,13,13,23,15,27,36,17,33
4/02/08,21,18,26,-9999,38,14,24,37,20,38
4/02/08,22,14,25,16,30,18,33,42,23,42
4/02/08,23,20,22,15,24,22,25,41,22,55
4/02/08,24,16,21,13,32,34,37,43,22,37
5/02/08,1,14,18,14,-9999,26,43,52,33,48
5/02/08,2,13,15,14,-9999,24,28,34,35,41
5/02/08,3,14,13,11,-9999,22,31,20,29,40
5/02/08,4,16,11,8,32,15,34,20,26,33
5/02/08,5,18,17,8,13,20,38,31,25,40
5/02/08,6,20,25,12,25,27,35,39,24,32
5/02/08,7,31,56,19,25,29,46,38,37,31
5/02/08,8,34,32,24,57,42,44,60,51,38
5/02/08,9,40,30,24,81,26,44,55,37,36
5/02/08,10,44,-9999,28,52,71,39,54,32,-9999
5/02/08,11,19,-9999,15,37,54,35,-9999,61,-9999
5/02/08,12,7,21,10,23,4,8,21,25,-9999
5/02/08,13,7,15,7,9,-9999,10,2,-9999,-9999
5/02/08,14,5,17,2,-9999,7,-9999,25,11,-9999
5/02/08,15,14,-9999,3,-9999,6,6,15,14,-9999
5/02/08,16,20,19,13,-9999,6,10,19,15,-9999
5/02/08,17,20,16,12,-9999,12,56,29,17,25
5/02/08,18,15,-9999,12,-9999,19,84,30,23,29
5/02/08,19,14,-9999,14,-9999,23,27,39,25,33
5/02/08,20,16,-9999,13,-9999,14,30,42,23,39
5/02/08,21,15,21,12,-9999,16,24,52,15,39
5/02/08,22,15,19,14,-9999,26,25,45,17,38
5/02/08,23,17,25,13,-9999,30,30,43,10,43
5/02/08,24,18,37,15,-9999,33,21,46,12,47
6/02/08,1,15,37,14,-9999,24,26,50,25,40
6/02/08,2,16,26,11,-9999,28,37,42,37,29
6/02/08,3,17,15,11,-9999,26,38,45,33,-9999
6/02/08,4,24,14,10,-9999,33,40,45,23,-9999
6/02/08,5,43,12,11,-9999,53,27,65,26,-9999
6/02/08,6,41,18,15,-9999,47,34,60,20,31
6/02/08,7,41,26,24,-9999,37,39,82,20,38
6/02/08,8,50,31,28,-9999,27,33,94,29,46
6/02/08,9,44,45,-9999,-9999,7,28,108,33,45
6/02/08,10,52,72,40,-9999,45,25,99,51,28
6/02/08,11,-9999,74,38,-9999,59,35,84,45,25
6/02/08,12,-9999,33,32,-9999,36,32,39,32,19
6/02/08,13,-9999,-9999,26,-9999,13,21,26,19,11
6/02/08,14,-9999,-9999,18,-9999,15,20,22,37,25
6/02/08,15,-9999,26,16,-9999,19,88,17,24,29
6/02/08,16,23,17,13,-9999,20,65,9,16,27
6/02/08,17,22,16,14,-9999,6,18,24,15,33
6/02/08,18,22,16,14,-9999,23,17,30,18,44
6/02/08,19,19,22,12,-9999,33,23,33,24,36
6/02/08,20,18,21,11,-9999,17,24,41,21,36
6/02/08,21,21,29,15,-9999,19,22,63,17,32
6/02/08,22,20,35,19,-9999,17,33,45,16,37
6/02/08,23,17,31,20,-9999,26,28,46,19,43
6/02/08,24,16,27,17,-9999,13,33,37,31,36
7/02/08,1,21,23,19,-9999,27,30,44,33,44
7/02/08,2,21,25,19,-9999,30,26,38,20,43
7/02/08,3,20,22,22,-9999,24,23,32,26,36
7/02/08,4,23,25,20,-9999,23,19,44,33,29
7/02/08,5,23,26,22,-9999,18,35,17,33,42
7/02/08,6,27,27,22,-9999,32,36,30,38,36
7/02/08,7,37,39,23,-9999,24,47,47,63,44
7/02/08,8,43,50,24,-9999,45,45,64,50,49
7/02/08,9,48,54,28,-9999,26,51,71,48,32
7/02/08,10,64,54,42,-9999,49,55,70,44,23
7/02/08,11,63,94,48,-9999,59,31,57,54,7
7/02/08,12,38,67,39,-9999,36,21,55,66,6
7/02/08,13,21,29,34,-9999,13,13,26,32,11
7/02/08,14,25,37,29,-9999,10,12,19,34,14
7/02/08,15,26,39,20,-9999,19,15,28,29,12
7/02/08,16,28,37,19,-9999,12,25,28,35,11
7/02/08,17,26,36,16,-9999,21,35,18,40,12
7/02/08,18,20,33,15,-9999,32,33,41,36,33
7/02/08,19,19,-9999,17,-9999,22,39,37,21,48
7/02/08,20,22,-9999,21,-9999,18,29,34,19,48
7/02/08,21,21,-9999,26,-9999,21,34,46,36,27
7/02/08,22,17,-9999,19,-9999,16,12,39,24,24
7/02/08,23,21,-9999,18,-9999,19,11,49,23,20
7/02/08,24,21,17,17,-9999,21,15,47,23,18
8/02/08,1,17,28,15,-9999,27,35,68,33,21
8/02/08,2,19,21,15,-9999,29,21,45,27,16
8/02/08,3,22,27,18,-9999,43,14,24,21,21
8/02/08,4,23,21,18,-9999,27,18,29,30,28
8/02/08,5,22,22,20,-9999,31,28,32,26,30
8/02/08,6,25,25,26,-9999,34,33,75,29,24
8/02/08,7,33,33,29,-9999,18,36,86,31,58
8/02/08,8,37,37,29,-9999,30,32,109,36,85
8/02/08,9,37,48,32,-9999,30,21,105,41,44
8/02/08,10,38,65,31,-9999,51,31,49,43,24
8/02/08,11,50,49,31,-9999,63,33,69,37,26
8/02/08,12,20,37,15,-9999,31,22,13,34,18
8/02/08,13,9,23,8,-9999,30,15,3,30,15
8/02/08,14,9,16,10,-9999,6,10,25,8,11
8/02/08,15,13,17,12,-9999,12,16,27,12,14
8/02/08,16,13,25,13,-9999,15,25,-9999,9,27
8/02/08,17,14,33,16,-9999,15,25,43,24,27
8/02/08,18,17,29,18,-9999,24,27,45,28,32
8/02/08,19,27,34,13,-9999,17,27,46,34,39
8/02/08,20,27,27,18,-9999,27,39,42,36,55
8/02/08,21,23,28,23,-9999,15,29,63,39,22
8/02/08,22,22,39,20,-9999,15,23,47,30,19
8/02/08,23,24,35,18,-9999,13,27,39,31,14
8/02/08,24,20,29,20,-9999,19,19,41,24,20
9/02/08,1,26,31,21,-9999,14,24,39,28,37
9/02/08,2,29,28,18,-9999,31,32,41,34,26
9/02/08,3,30,27,18,-9999,28,24,48,56,47
9/02/08,4,39,26,-9999,-9999,28,33,49,37,90
9/02/08,5,35,28,-9999,-9999,60,36,65,35,30
9/02/08,6,35,29,-9999,-9999,41,43,63,39,23
9/02/08,7,38,32,-9999,-9999,31,43,89,28,30
9/02/08,8,42,38,-9999,-9999,38,32,74,37,27
9/02/08,9,44,50,35,-9999,4,40,74,31,26
9/02/08,10,47,47,46,-9999,54,61,84,46,25
9/02/08,11,45,43,33,-9999,56,45,83,50,35
9/02/08,12,29,40,23,-9999,45,31,46,35,22
9/02/08,13,19,36,28,-9999,3,13,37,23,15
9/02/08,14,20,35,27,-9999,15,15,22,14,8
9/02/08,15,22,22,16,-9999,11,19,29,17,19
9/02/08,16,25,23,-9999,-9999,33,24,23,22,20
9/02/08,17,29,25,-9999,-9999,28,73,40,25,30
9/02/08,18,30,28,-9999,-9999,23,68,49,29,39
9/02/08,19,21,33,28,-9999,20,39,43,36,19
9/02/08,20,17,34,31,-9999,11,14,34,27,18
9/02/08,21,20,24,31,-9999,16,26,32,35,19
9/02/08,22,23,23,-9999,-9999,14,25,22,36,16
9/02/08,23,25,27,-9999,-9999,16,16,26,28,14
9/02/08,24,26,25,21,-9999,17,21,30,26,21
10/02/08,1,25,22,21,-9999,22,20,32,-9999,13
10/02/08,2,24,23,20,-9999,30,34,38,29,16
10/02/08,3,21,20,19,-9999,24,30,36,28,24
10/02/08,4,20,18,19,-9999,21,31,45,27,24
10/02/08,5,23,18,18,-9999,29,36,40,28,26
10/02/08,6,31,16,19,-9999,31,29,46,27,29
10/02/08,7,35,17,20,-9999,27,34,59,25,30
10/02/08,8,40,26,21,-9999,33,38,63,21,33
10/02/08,9,43,36,30,-9999,2,41,65,-9999,33
10/02/08,10,35,32,42,-9999,46,63,58,20,30
10/02/08,11,29,31,25,-9999,51,73,35,23,18
10/02/08,12,26,30,-9999,-9999,42,69,36,16,15
10/02/08,13,29,37,20,-9999,21,60,42,26,24
10/02/08,14,19,36,37,-9999,19,50,28,34,9
10/02/08,15,18,35,31,-9999,6,42,15,-9999,7
10/02/08,16,17,28,25,-9999,15,33,25,27,14
10/02/08,17,28,28,33,-9999,19,41,43,29,25
10/02/08,18,34,42,31,-9999,39,62,42,21,26
10/02/08,19,26,26,-9999,-9999,37,52,39,38,29
10/02/08,20,23,23,15,-9999,33,46,113,32,45
10/02/08,21,22,24,24,-9999,23,25,59,29,19
10/02/08,22,24,20,20,-9999,17,37,34,35,22
10/02/08,23,23,21,18,-9999,24,24,18,29,23
10/02/08,24,20,22,18,-9999,19,23,21,29,20
11/02/08,1,21,24,20,-9999,23,30,27,30,29
11/02/08,2,25,31,20,-9999,25,32,51,26,32
11/02/08,3,26,28,24,-9999,25,28,44,30,33
11/02/08,4,29,22,28,-9999,28,32,39,32,34
11/02/08,5,33,22,29,-9999,28,37,47,29,30
11/02/08,6,36,27,32,-9999,40,38,50,31,32
11/02/08,7,41,41,34,-9999,47,35,57,40,34
11/02/08,8,45,46,37,-9999,39,45,82,46,30
11/02/08,9,51,63,51,-9999,-9999,56,73,42,31
11/02/08,10,51,68,-9999,-9999,-9999,63,81,50,36
11/02/08,11,47,86,-9999,-9999,55,50,64,65,26
11/02/08,12,39,105,-9999,-9999,53,49,75,60,24
11/02/08,13,31,61,43,-9999,12,46,26,50,15
11/02/08,14,44,34,53,-9999,20,61,23,61,24
11/02/08,15,54,42,60,-9999,58,50,20,51,-9999
11/02/08,16,43,-9999,53,-9999,36,40,48,47,-9999
