FECHA,HORA,LAG,TAC,EAC,TLA,XAL,MER,PED,CES,PLA,HAN,UIZ,ARA,NET,IMP,BJU,TAX,MIN,CUI,TLI,ATI,VIF,SAG,VAL,AZC,CHA,TAH,SUR,IZT,CHO
17/04/08,9,4.0,2.6,2.6,2.0,1.7,3.9,1.1,-99.9,2.6,-99.9,1.7,-99.9,-99.9,1.4,-99.9,2.6,-99.9,-99.9,2.2,-99.9,0.5,2.2,1.7,-99.9,-99.9,-99.9,1.6,2.9,0.5
17/04/08,10,2.9,2.0,1.5,1.6,1.0,3.3,0.6,-99.9,2.2,-99.9,0.9,-99.9,-99.9,1.1,-99.9,0.8,-99.9,-99.9,0.7,-99.9,0.5,1.5,1.4,-99.9,-99.9,-99.9,0.4,1.3,0.1
17/04/08,11,2.1,1.2,1.7,0.9,1.0,2.3,0.5,-99.9,1.9,-99.9,1.0,-99.9,-99.9,0.6,-99.9,1.4,-99.9,-99.9,0.5,-99.9,0.1,1.3,0.5,-99.9,-99.9,-99.9,0.5,0.9,0.3
17/04/08,12,1.6,0.8,1.1,0.9,0.6,1.7,0.9,-99.9,1.9,-99.9,1.0,-99.9,-99.9,0.4,-99.9,1.4,-99.9,-99.9,0.4,-99.9,0.1,-99.9,0.5,-99.9,-99.9,-99.9,-99.9,0.7,0.2
17/04/08,13,1.4,0.7,1.1,0.8,0.4,1.9,0.6,-99.9,1.3,-99.9,1.0,-99.9,-99.9,0.2,-99.9,1.5,-99.9,-99.9,0.5,-99.9,0.1,1.0,0.5,-99.9,-99.9,-99.9,-99.9,0.7,0.5
17/04/08,14,1.1,0.7,1.3,0.8,0.3,1.3,0.4,-99.9,1.3,-99.9,0.8,-99.9,-99.9,0.3,-99.9,0.8,-99.9,-99.9,0.5,-99.9,0.3,1.1,-99.9,-99.9,-99.9,-99.9,-99.9,0.6,0.4
17/04/08,15,1.6,0.9,1.6,0.8,0.5,1.2,0.4,-99.9,1.4,-99.9,0.9,-99.9,-99.9,0.4,-99.9,0.3,-99.9,-99.9,0.6,-99.9,0.2,1.2,1.0,-99.9,-99.9,-99.9,0.6,0.3,0.3
17/04/08,16,1.7,0.8,1.6,0.9,0.6,1.3,0.0,-99.9,1.1,-99.9,0.9,-99.9,-99.9,0.5,-99.9,0.3,-99.9,-99.9,0.9,-99.9,0.6,1.2,1.3,-99.9,-99.9,-99.9,0.5,0.4,0.4
17/04/08,17,1.5,0.8,1.4,0.7,0.5,1.2,0.0,-99.9,1.2,-99.9,0.8,-99.9,-99.9,0.4,-99.9,0.2,-99.9,-99.9,0.8,-99.9,0.7,1.2,1.0,-99.9,-99.9,-99.9,0.4,0.3,0.3
17/04/08,18,1.4,0.9,1.2,1.1,0.5,2.0,0.1,-99.9,1.1,-99.9,1.0,-99.9,-99.9,0.6,-99.9,0.6,-99.9,-99.9,0.7,-99.9,0.5,1.2,1.3,-99.9,-99.9,-99.9,0.7,0.3,0.3
17/04/08,19,1.5,0.9,1.4,0.9,1.0,2.2,0.1,-99.9,1.0,-99.9,1.4,-99.9,-99.9,0.5,-99.9,1.1,-99.9,-99.9,0.9,-99.9,0.7,1.4,1.3,-99.9,-99.9,-99.9,0.8,0.3,0.6
17/04/08,20,1.7,1.4,1.4,0.7,0.6,2.0,0.1,-99.9,1.1,-99.9,1.3,-99.9,-99.9,0.4,-99.9,0.7,-99.9,-99.9,0.8,-99.9,0.6,1.5,1.3,-99.9,-99.9,-99.9,0.9,0.4,0.6
17/04/08,21,1.4,1.0,1.4,0.8,-99.9,2.0,0.0,-99.9,1.6,-99.9,1.3,-99.9,-99.9,0.5,-99.9,0.5,-99.9,-99.9,0.8,-99.9,0.6,1.7,1.1,-99.9,-99.9,-99.9,0.8,-99.9,0.5
17/04/08,22,-99.9,1.0,2.0,1.1,-99.9,2.0,0.1,-99.9,1.5,-99.9,1.3,-99.9,-99.9,0.8,-99.9,0.4,-99.9,-99.9,0.5,-99.9,0.7,1.3,1.2,-99.9,-99.9,-99.9,0.9,0.8,0.5
17/04/08,23,2.0,1.0,2.1,1.3,-99.9,1.6,0.2,-99.9,1.5,-99.9,1.0,-99.9,-99.9,0.0,-99.9,0.8,-99.9,-99.9,0.6,-99.9,0.7,-99.9,0.5,-99.9,-99.9,-99.9,1.1,0.4,0.4
17/04/08,24,1.0,0.9,2.2,1.3,0.3,1.1,0.4,-99.9,1.4,-99.9,0.7,-99.9,-99.9,0.0,-99.9,0.4,-99.9,-99.9,0.6,-99.9,0.7,1.2,0.4,-99.9,-99.9,-99.9,0.6,0.2,0.4
18/04/08,1,0.9,-99.9,1.9,0.8,0.6,1.2,0.3,-99.9,1.4,-99.9,0.6,-99.9,-99.9,0.0,-99.9,0.2,-99.9,-99.9,0.7,-99.9,0.7,1.4,0.5,-99.9,-99.9,-99.9,0.5,0.1,0.4
18/04/08,2,1.0,1.4,1.6,0.7,0.5,1.3,0.2,-99.9,1.0,-99.9,0.7,-99.9,-99.9,0.1,-99.9,0.5,-99.9,-99.9,0.8,-99.9,0.5,1.2,0.5,-99.9,-99.9,-99.9,0.6,0.0,0.5
18/04/08,3,1.2,0.5,1.2,0.6,0.4,-99.9,0.2,-99.9,0.9,-99.9,0.8,-99.9,-99.9,0.2,-99.9,0.5,-99.9,-99.9,0.9,-99.9,0.4,1.3,0.4,-99.9,-99.9,-99.9,0.8,0.1,0.4
18/04/08,4,1.4,0.7,1.2,0.6,0.3,1.5,0.0,-99.9,0.9,-99.9,0.9,-99.9,-99.9,0.3,-99.9,0.7,-99.9,-99.9,0.8,-99.9,0.3,1.3,0.5,-99.9,-99.9,-99.9,0.8,0.2,0.2
18/04/08,5,1.6,1.2,1.6,1.0,1.8,-99.9,0.0,-99.9,1.1,-99.9,1.5,-99.9,-99.9,0.3,-99.9,0.5,-99.9,-99.9,0.9,-99.9,0.6,2.1,1.2,-99.9,-99.9,-99.9,0.8,1.0,0.5
18/04/08,6,2.3,2.7,2.9,1.8,3.8,2.8,0.3,-99.9,2.6,-99.9,2.1,-99.9,-99.9,1.3,-99.9,3.4,-99.9,-99.9,2.2,-99.9,1.1,2.9,2.7,-99.9,-99.9,-99.9,1.9,2.0,1.5
18/04/08,7,3.0,3.5,5.1,3.1,-99.9,4.5,1.0,-99.9,4.4,-99.9,3.6,-99.9,-99.9,2.6,-99.9,3.3,-99.9,-99.9,2.8,-99.9,-99.9,2.7,5.1,-99.9,-99.9,-99.9,4.0,4.7,2.8
18/04/08,8,3.9,3.0,4.2,4.4,4.7,4.6,1.4,-99.9,4.3,-99.9,4.2,-99.9,-99.9,2.3,-99.9,4.2,-99.9,-99.9,2.7,-99.9,1.2,4.7,4.0,-99.9,-99.9,-99.9,4.4,3.1,2.1
18/04/08,9,4.1,2.7,2.7,3.5,3.2,4.5,0.7,-99.9,3.3,-99.9,4.2,-99.9,-99.9,1.3,-99.9,2.9,-99.9,-99.9,1.7,-99.9,1.6,3.2,2.4,-99.9,-99.9,-99.9,2.8,3.0,1.5
18/04/08,10,3.6,1.7,2.8,2.0,1.4,4.3,1.2,-99.9,4.5,-99.9,2.5,-99.9,-99.9,1.2,-99.9,3.0,-99.9,-99.9,1.2,-99.9,1.6,2.2,1.7,-99.9,-99.9,-99.9,1.7,3.2,-99.9
18/04/08,11,-99.9,1.7,1.9,0.9,-99.9,2.2,2.0,-99.9,2.6,-99.9,1.3,-99.9,-99.9,-99.9,-99.9,2.7,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,1.1,-99.9,-99.9,-99.9,2.1,1.8,1.3
18/04/08,12,-99.9,1.5,-99.9,-99.9,-99.9,1.2,1.0,-99.9,2.0,-99.9,0.6,-99.9,-99.9,-99.9,-99.9,1.5,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,0.3,-99.9,-99.9,-99.9,0.8,0.7,0.7
18/04/08,13,1.3,1.1,-99.9,0.6,-99.9,1.5,0.3,-99.9,1.3,-99.9,0.6,-99.9,-99.9,-99.9,-99.9,0.8,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,0.2,-99.9,-99.9,-99.9,0.4,0.3,0.5
18/04/08,14,-99.9,0.8,-99.9,-99.9,-99.9,1.4,0.3,-99.9,1.1,-99.9,0.6,-99.9,-99.9,-99.9,-99.9,1.0,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,0.1,-99.9,-99.9,-99.9,0.4,0.1,0.6
18/04/08,15,-99.9,0.7,0.9,0.5,-99.9,1.3,0.3,-99.9,1.3,-99.9,0.6,-99.9,-99.9,-99.9,-99.9,0.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,0.2,-99.9,-99.9,-99.9,0.3,0.1,0.6
18/04/08,16,1.0,0.8,0.9,0.6,-99.9,1.2,0.2,-99.9,1.2,-99.9,0.6,-99.9,-99.9,-99.9,-99.9,1.7,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,0.5,-99.9,-99.9,-99.9,0.2,0.3,0.7
18/04/08,17,0.9,0.8,1.0,0.4,0.5,0.9,0.1,-99.9,1.2,-99.9,0.6,-99.9,-99.9,-99.9,-99.9,0.5,-99.9,-99.9,0.2,-99.9,0.0,0.9,0.4,-99.9,-99.9,-99.9,0.3,0.3,0.7
18/04/08,18,1.2,0.8,0.9,0.8,0.8,1.0,0.1,-99.9,1.2,-99.9,0.8,-99.9,-99.9,-99.9,-99.9,0.3,-99.9,-99.9,0.2,-99.9,0.1,1.0,0.2,-99.9,-99.9,-99.9,0.4,0.5,0.8
18/04/08,19,1.5,0.9,1.2,0.8,1.1,1.3,0.1,-99.9,1.2,-99.9,0.8,-99.9,-99.9,-99.9,-99.9,0.3,-99.9,-99.9,0.2,-99.9,0.1,1.2,0.3,-99.9,-99.9,-99.9,0.5,0.4,0.8
18/04/08,20,1.6,0.8,0.8,0.5,0.6,-99.9,0.2,-99.9,1.3,-99.9,0.9,-99.9,-99.9,-99.9,-99.9,1.6,-99.9,-99.9,0.3,-99.9,0.2,1.3,0.8,-99.9,-99.9,-99.9,0.7,0.4,0.8
18/04/08,21,1.7,2.8,0.7,0.5,0.6,2.7,0.2,-99.9,1.2,-99.9,1.6,-99.9,-99.9,-99.9,-99.9,1.5,-99.9,-99.9,0.2,-99.9,0.2,1.3,0.5,-99.9,-99.9,-99.9,-99.9,1.0,0.7
18/04/08,22,1.0,1.4,0.7,0.4,0.7,1.5,0.0,-99.9,1.0,-99.9,1.1,-99.9,-99.9,-99.9,-99.9,1.1,-99.9,-99.9,0.3,-99.9,0.1,1.1,0.3,-99.9,-99.9,-99.9,0.8,0.4,1.1
18/04/08,23,0.8,0.5,0.6,0.4,0.4,1.1,0.1,-99.9,1.0,-99.9,0.9,-99.9,-99.9,-99.9,-99.9,0.8,-99.9,-99.9,0.4,-99.9,0.1,1.0,0.2,-99.9,-99.9,-99.9,0.8,0.1,1.1
18/04/08,24,0.9,0.6,0.7,0.3,0.2,-99.9,0.1,-99.9,1.0,-99.9,0.8,-99.9,-99.9,-99.9,-99.9,0.4,-99.9,-99.9,0.5,-99.9,0.2,1.0,0.1,-99.9,-99.9,-99.9,0.7,0.2,0.8
19/04/08,1,0.8,0.4,0.7,0.2,0.1,0.9,0.1,-99.9,0.8,-99.9,1.0,-99.9,-99.9,-99.9,-99.9,0.4,-99.9,-99.9,0.4,-99.9,0.1,0.9,0.1,-99.9,-99.9,-99.9,0.7,0.2,0.6
19/04/08,2,0.7,0.4,0.5,0.2,0.1,0.8,0.0,-99.9,0.9,-99.9,0.8,-99.9,-99.9,-99.9,-99.9,0.4,-99.9,-99.9,0.4,-99.9,0.0,1.0,0.1,-99.9,-99.9,-99.9,0.7,0.1,0.7
19/04/08,3,0.7,0.4,0.7,0.1,0.2,1.0,0.1,-99.9,1.0,-99.9,0.6,-99.9,-99.9,-99.9,-99.9,0.7,-99.9,-99.9,0.3,-99.9,0.1,1.0,0.1,-99.9,-99.9,-99.9,0.7,0.1,0.8
19/04/08,4,0.7,0.5,0.7,0.2,0.3,1.0,0.2,-99.9,1.2,-99.9,0.6,-99.9,-99.9,-99.9,-99.9,0.3,-99.9,-99.9,0.4,-99.9,0.1,1.2,0.3,-99.9,-99.9,-99.9,0.8,0.2,0.9
19/04/08,5,0.8,0.6,1.1,0.3,0.8,0.9,0.3,-99.9,1.2,-99.9,1.0,-99.9,-99.9,-99.9,-99.9,1.3,-99.9,-99.9,0.5,-99.9,0.1,1.5,0.9,-99.9,-99.9,-99.9,0.8,0.3,1.2
19/04/08,6,1.6,1.2,1.6,0.9,1.0,1.6,0.3,-99.9,1.5,-99.9,1.5,-99.9,-99.9,-99.9,-99.9,1.3,-99.9,-99.9,0.8,-99.9,0.3,1.4,1.4,-99.9,-99.9,-99.9,1.0,0.8,1.5
19/04/08,7,2.2,1.3,2.7,1.4,2.0,2.4,0.7,-99.9,2.6,-99.9,1.8,-99.9,-99.9,-99.9,-99.9,2.5,-99.9,-99.9,1.0,-99.9,0.6,1.9,2.2,-99.9,-99.9,-99.9,1.1,1.7,1.8
19/04/08,8,2.9,1.7,2.0,2.1,2.1,-99.9,0.8,-99.9,3.3,-99.9,2.0,-99.9,-99.9,-99.9,-99.9,3.0,-99.9,-99.9,1.2,-99.9,0.4,2.1,1.6,-99.9,-99.9,-99.9,1.7,-99.9,2.2
19/04/08,9,3.0,1.9,1.6,2.0,1.0,2.2,0.7,-99.9,2.6,-99.9,1.5,-99.9,-99.9,-99.9,-99.9,2.5,-99.9,-99.9,1.1,-99.9,0.2,1.9,1.7,-99.9,-99.9,-99.9,1.5,1.6,1.6
19/04/08,10,2.4,2.3,2.4,1.6,0.8,1.7,1.0,-99.9,2.7,-99.9,1.5,-99.9,-99.9,-99.9,-99.9,1.8,-99.9,-99.9,1.6,-99.9,0.3,1.7,1.9,-99.9,-99.9,-99.9,-99.9,1.2,1.2
19/04/08,11,2.1,2.2,2.5,1.9,0.7,-99.9,0.9,-99.9,2.0,-99.9,1.4,-99.9,-99.9,-99.9,-99.9,1.3,-99.9,-99.9,1.3,-99.9,0.5,1.4,1.1,-99.9,-99.9,-99.9,-99.9,0.9,0.6
19/04/08,12,1.5,1.5,2.1,1.2,0.7,1.7,0.6,-99.9,1.7,-99.9,1.1,-99.9,-99.9,-99.9,-99.9,1.1,-99.9,-99.9,0.8,-99.9,0.5,1.3,0.9,-99.9,-99.9,-99.9,-99.9,0.7,0.5
19/04/08,13,1.3,0.7,1.1,0.7,0.6,1.4,0.3,-99.9,1.5,-99.9,0.8,-99.9,-99.9,-99.9,-99.9,1.3,-99.9,-99.9,0.4,-99.9,0.1,1.0,0.2,-99.9,-99.9,-99.9,-99.9,0.4,0.7
19/04/08,14,1.1,0.6,0.8,0.5,0.4,1.2,0.2,-99.9,1.2,-99.9,0.6,-99.9,-99.9,-99.9,-99.9,1.4,-99.9,-99.9,0.3,-99.9,0.0,0.9,0.1,-99.9,-99.9,-99.9,-99.9,0.2,0.8
19/04/08,15,0.7,0.5,0.6,0.5,0.1,1.0,0.2,-99.9,1.1,-99.9,0.6,-99.9,-99.9,-99.9,-99.9,1.6,-99.9,-99.9,0.3,-99.9,0.0,0.9,0.1,-99.9,-99.9,-99.9,-99.9,0.2,0.7
19/04/08,16,0.9,0.5,0.6,0.4,0.2,0.6,0.1,-99.9,0.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,1.7,-99.9,-99.9,0.3,-99.9,0.0,0.9,0.2,-99.9,-99.9,-99.9,-99.9,0.2,0.8
19/04/08,17,1.4,0.6,0.7,0.3,0.3,0.9,-99.9,-99.9,1.0,-99.9,0.7,-99.9,-99.9,-99.9,-99.9,0.7,-99.9,-99.9,0.4,-99.9,0.0,1.3,0.1,-99.9,-99.9,-99.9,-99.9,0.5,0.8
19/04/08,18,1.6,1.0,1.1,0.6,0.4,1.1,0.0,-99.9,1.0,-99.9,0.9,-99.9,-99.9,-99.9,-99.9,0.8,-99.9,-99.9,0.6,-99.9,0.0,1.6,0.2,-99.9,-99.9,-99.9,-99.9,0.6,0.8
19/04/08,19,1.9,1.1,1.3,0.8,0.4,1.3,0.1,-99.9,1.2,-99.9,0.8,-99.9,-99.9,-99.9,-99.9,1.4,-99.9,-99.9,0.7,-99.9,0.2,1.6,0.4,-99.9,-99.9,-99.9,-99.9,0.6,0.6
19/04/08,20,1.9,1.1,1.5,1.1,0.5,1.4,0.2,-99.9,1.2,-99.9,0.9,-99.9,-99.9,-99.9,-99.9,0.6,-99.9,-99.9,0.5,-99.9,0.1,1.3,0.8,-99.9,-99.9,-99.9,-99.9,0.8,0.8
19/04/08,21,1.2,0.8,1.4,0.6,0.3,0.9,0.4,-99.9,1.3,-99.9,0.9,-99.9,-99.9,-99.9,-99.9,1.3,-99.9,-99.9,0.4,-99.9,0.3,1.7,0.3,-99.9,-99.9,-99.9,-99.9,0.5,1.1
19/04/08,22,1.1,0.7,1.2,0.6,0.6,0.9,0.1,-99.9,1.2,-99.9,0.8,-99.9,-99.9,-99.9,-99.9,1.5,-99.9,-99.9,0.3,-99.9,0.2,1.9,0.3,-99.9,-99.9,-99.9,-99.9,0.5,1.1
19/04/08,23,1.2,0.6,1.2,0.8,0.6,1.0,0.2,-99.9,1.2,-99.9,1.3,-99.9,-99.9,-99.9,-99.9,1.6,-99.9,-99.9,0.8,-99.9,0.3,1.6,0.3,-99.9,-99.9,-99.9,-99.9,0.5,0.8
19/04/08,24,1.2,1.1,1.5,0.8,0.6,1.0,0.2,-99.9,1.1,-99.9,1.1,-99.9,-99.9,-99.9,-99.9,1.2,-99.9,-99.9,1.1,-99.9,0.3,1.3,0.3,-99.9,-99.9,-99.9,-99.9,0.5,0.7
20/04/08,1,1.4,1.0,0.9,0.7,0.4,1.4,0.3,-99.9,1.2,-99.9,0.9,-99.9,-99.9,-99.9,-99.9,0.8,-99.9,-99.9,1.1,-99.9,0.0,1.3,0.7,-99.9,-99.9,-99.9,-99.9,0.4,0.9
20/04/08,2,1.0,0.8,0.9,0.4,0.0,1.4,0.0,-99.9,1.1,-99.9,1.2,-99.9,-99.9,-99.9,-99.9,1.0,-99.9,-99.9,1.1,-99.9,0.0,1.2,0.6,-99.9,-99.9,-99.9,-99.9,0.4,0.7
20/04/08,3,1.0,0.7,1.0,0.5,0.1,1.1,0.1,-99.9,1.2,-99.9,1.0,-99.9,-99.9,-99.9,-99.9,1.2,-99.9,-99.9,0.7,-99.9,0.1,1.1,0.4,-99.9,-99.9,-99.9,-99.9,0.3,0.5
20/04/08,4,1.2,0.6,0.7,0.6,0.6,1.2,0.1,-99.9,1.1,-99.9,0.8,-99.9,-99.9,-99.9,-99.9,1.2,-99.9,-99.9,0.7,-99.9,0.2,1.3,0.5,-99.9,-99.9,-99.9,-99.9,0.7,0.5
20/04/08,5,1.6,0.8,0.7,0.6,1.0,1.8,0.3,-99.9,1.2,-99.9,0.6,-99.9,-99.9,-99.9,-99.9,0.0,-99.9,-99.9,0.8,-99.9,0.4,1.5,0.7,-99.9,-99.9,-99.9,-99.9,1.0,0.5
20/04/08,6,2.1,1.1,1.2,0.7,2.4,2.1,0.4,-99.9,1.2,-99.9,0.9,-99.9,-99.9,-99.9,-99.9,0.2,-99.9,-99.9,1.3,-99.9,0.4,1.8,1.3,-99.9,-99.9,-99.9,-99.9,0.9,0.6
20/04/08,7,2.5,1.8,1.8,0.8,3.3,3.9,0.8,-99.9,1.9,-99.9,1.0,-99.9,-99.9,-99.9,-99.9,0.6,-99.9,-99.9,1.7,-99.9,0.4,2.6,2.3,-99.9,-99.9,-99.9,-99.9,1.3,0.9
20/04/08,8,2.2,1.4,1.7,1.1,-99.9,3.2,0.6,-99.9,1.5,-99.9,1.1,-99.9,-99.9,-99.9,-99.9,0.6,-99.9,-99.9,1.7,-99.9,0.4,4.1,1.9,-99.9,-99.9,-99.9,-99.9,1.1,1.2
20/04/08,9,1.9,1.6,1.4,1.3,-99.9,2.3,0.6,-99.9,1.8,-99.9,1.3,-99.9,-99.9,-99.9,-99.9,1.0,-99.9,-99.9,2.0,-99.9,0.4,2.9,0.9,-99.9,-99.9,-99.9,-99.9,1.1,0.6
20/04/08,10,1.2,1.4,1.1,0.6,-99.9,1.6,0.5,-99.9,1.4,-99.9,1.2,-99.9,-99.9,-99.9,-99.9,1.1,-99.9,-99.9,1.3,-99.9,0.2,2.2,0.4,-99.9,-99.9,-99.9,-99.9,1.0,0.6
20/04/08,11,0.9,0.8,0.9,0.8,-99.9,1.2,0.1,-99.9,1.1,-99.9,0.9,-99.9,-99.9,-99.9,-99.9,1.1,-99.9,-99.9,0.7,-99.9,0.0,1.4,0.2,-99.9,-99.9,-99.9,-99.9,0.6,0.5
20/04/08,12,0.7,0.7,0.8,0.6,-99.9,1.0,0.1,-99.9,1.0,-99.9,0.9,-99.9,-99.9,-99.9,-99.9,0.8,-99.9,-99.9,0.4,-99.9,0.0,1.2,0.1,-99.9,-99.9,-99.9,-99.9,0.3,0.5
20/04/08,13,0.8,0.6,0.5,0.5,-99.9,1.0,0.0,-99.9,0.9,-99.9,0.7,-99.9,-99.9,-99.9,-99.9,0.8,-99.9,-99.9,0.3,-99.9,0.0,1.0,0.1,-99.9,-99.9,-99.9,-99.9,0.2,0.5
20/04/08,14,0.7,0.5,0.5,0.3,-99.9,1.2,0.0,-99.9,0.9,-99.9,0.5,-99.9,-99.9,-99.9,-99.9,0.7,-99.9,-99.9,0.3,-99.9,0.0,0.8,0.1,-99.9,-99.9,-99.9,-99.9,0.2,0.6
20/04/08,15,0.5,0.6,0.5,0.3,-99.9,0.7,0.0,-99.9,1.0,-99.9,0.5,-99.9,-99.9,-99.9,-99.9,0.7,-99.9,-99.9,0.3,-99.9,0.0,0.7,0.2,-99.9,-99.9,-99.9,-99.9,0.2,0.6
20/04/08,16,0.4,0.5,0.4,0.3,-99.9,0.6,0.0,-99.9,1.0,-99.9,0.5,-99.9,-99.9,-99.9,-99.9,0.7,-99.9,-99.9,0.3,-99.9,0.0,0.7,0.0,-99.9,-99.9,-99.9,-99.9,0.0,0.5
20/04/08,17,0.5,0.5,0.5,0.3,0.2,0.9,0.0,-99.9,1.0,-99.9,0.4,-99.9,-99.9,-99.9,-99.9,1.1,-99.9,-99.9,0.3,-99.9,0.0,0.8,0.1,-99.9,-99.9,-99.9,-99.9,0.1,0.6
20/04/08,18,0.7,0.5,0.6,0.3,0.4,1.2,0.0,-99.9,1.0,-99.9,0.5,-99.9,-99.9,-99.9,-99.9,1.2,-99.9,-99.9,0.4,-99.9,0.0,0.9,0.1,-99.9,-99.9,-99.9,-99.9,0.2,0.7
20/04/08,19,0.7,0.5,0.5,0.4,0.4,1.2,0.0,-99.9,1.2,-99.9,0.6,-99.9,-99.9,-99.9,-99.9,1.4,-99.9,-99.9,0.6,-99.9,0.1,1.2,0.4,-99.9,-99.9,-99.9,-99.9,0.1,0.7
20/04/08,20,0.7,2.0,0.5,0.5,0.3,0.9,0.1,-99.9,1.2,-99.9,0.9,-99.9,-99.9,-99.9,-99.9,1.4,-99.9,-99.9,0.5,-99.9,0.0,1.2,0.3,-99.9,-99.9,-99.9,-99.9,0.4,0.7
20/04/08,21,0.7,0.6,0.7,0.4,0.4,0.8,0.0,-99.9,1.2,-99.9,1.0,-99.9,-99.9,-99.9,-99.9,1.9,-99.9,-99.9,0.4,-99.9,0.1,1.4,0.2,-99.9,-99.9,-99.9,-99.9,0.5,0.7
20/04/08,22,0.7,0.5,0.6,0.4,0.5,-99.9,0.1,-99.9,1.2,-99.9,0.9,-99.9,-99.9,-99.9,-99.9,1.2,-99.9,-99.9,0.6,-99.9,0.1,1.3,0.3,-99.9,-99.9,-99.9,-99.9,0.3,0.4
20/04/08,23,0.8,0.5,0.6,0.4,0.5,0.8,0.0,-99.9,1.1,-99.9,0.7,-99.9,-99.9,-99.9,-99.9,1.1,-99.9,-99.9,0.5,-99.9,0.0,1.1,0.2,-99.9,-99.9,-99.9,-99.9,0.2,0.6
20/04/08,24,1.0,0.5,0.5,0.3,0.2,-99.9,0.1,-99.9,1.0,-99.9,0.9,-99.9,-99.9,-99.9,-99.9,0.7,-99.9,-99.9,0.5,-99.9,0.0,1.0,0.2,-99.9,-99.9,-99.9,-99.9,0.2,0.6
21/04/08,1,0.6,0.5,0.5,-99.9,0.3,0.9,0.0,-99.9,0.8,-99.9,0.8,-99.9,-99.9,-99.9,-99.9,0.4,-99.9,-99.9,0.6,-99.9,0.2,0.9,0.2,-99.9,-99.9,-99.9,-99.9,0.1,0.6
21/04/08,2,0.5,0.4,0.4,-99.9,0.3,0.8,0.0,-99.9,0.7,-99.9,0.8,-99.9,-99.9,-99.9,-99.9,0.4,-99.9,-99.9,0.5,-99.9,0.2,0.8,0.3,-99.9,-99.9,-99.9,-99.9,0.1,0.7
21/04/08,3,0.4,0.4,0.4,-99.9,0.3,0.9,0.0,-99.9,0.6,-99.9,0.8,-99.9,-99.9,-99.9,-99.9,0.9,-99.9,-99.9,0.5,-99.9,0.1,0.9,0.1,-99.9,-99.9,-99.9,-99.9,0.2,0.5
21/04/08,4,0.9,0.4,0.4,-99.9,0.4,1.1,0.0,-99.9,0.6,-99.9,0.8,-99.9,-99.9,-99.9,-99.9,0.2,-99.9,-99.9,0.5,-99.9,0.1,1.1,0.5,-99.9,-99.9,-99.9,-99.9,0.2,0.6
21/04/08,5,1.1,0.6,0.8,-99.9,0.7,1.9,0.0,-99.9,0.9,-99.9,1.2,-99.9,-99.9,-99.9,-99.9,0.7,-99.9,-99.9,0.8,-99.9,0.6,1.9,1.0,-99.9,-99.9,-99.9,-99.9,0.4,0.8
21/04/08,6,3.2,1.3,2.2,1.3,1.9,-99.9,0.1,-99.9,1.7,-99.9,2.4,-99.9,-99.9,-99.9,-99.9,0.9,-99.9,-99.9,1.9,-99.9,0.8,4.0,1.7,-99.9,-99.9,-99.9,-99.9,1.4,1.1
21/04/08,7,5.1,1.6,4.4,1.9,3.9,4.2,0.7,-99.9,2.5,-99.9,3.1,-99.9,-99.9,-99.9,-99.9,2.2,-99.9,-99.9,2.6,-99.9,1.5,3.6,3.2,-99.9,-99.9,-99.9,-99.9,2.5,2.5
21/04/08,8,4.6,1.8,4.4,1.9,4.3,4.5,1.0,-99.9,3.1,-99.9,2.7,-99.9,-99.9,-99.9,-99.9,2.2,-99.9,-99.9,4.4,-99.9,1.5,2.6,4.7,-99.9,-99.9,-99.9,-99.9,2.4,2.9
21/04/08,9,3.9,2.6,3.6,1.9,2.6,2.8,1.3,-99.9,2.7,-99.9,2.0,-99.9,-99.9,-99.9,-99.9,1.2,-99.9,-99.9,3.8,-99.9,1.0,2.5,2.7,-99.9,-99.9,-99.9,-99.9,2.1,1.2
21/04/08,10,2.9,1.9,1.9,1.8,1.8,3.4,1.2,-99.9,2.8,-99.9,1.8,-99.9,-99.9,-99.9,-99.9,1.6,-99.9,-99.9,1.8,-99.9,0.6,1.9,-99.9,-99.9,-99.9,-99.9,-99.9,2.2,0.8
21/04/08,11,1.9,0.9,1.2,1.2,0.8,2.1,0.9,-99.9,1.8,-99.9,1.7,-99.9,-99.9,-99.9,-99.9,1.9,-99.9,-99.9,0.6,-99.9,0.0,1.3,-99.9,-99.9,-99.9,-99.9,-99.9,1.4,0.7
21/04/08,12,1.3,0.5,0.7,0.7,0.5,1.6,0.2,-99.9,1.1,-99.9,1.2,-99.9,-99.9,-99.9,-99.9,1.2,-99.9,-99.9,0.5,-99.9,0.0,0.9,0.1,-99.9,-99.9,-99.9,-99.9,0.9,0.8
21/04/08,13,0.8,0.5,0.7,0.5,0.5,1.5,0.0,-99.9,0.9,-99.9,0.7,-99.9,-99.9,-99.9,-99.9,1.6,-99.9,-99.9,0.4,-99.9,0.0,0.9,0.1,-99.9,-99.9,-99.9,0.5,0.6,0.7
