FECHA,HORA,VAL,SUR,TAC,EAC,LLA,LPR,LVI,SAG,AZC,TLA,XAL,MER,PED,CES,HAN,ARA,NET,TLI,ATI,VIF,TAH,LAG,PLA,UIZ,BJU,TAX,ACO,IZT,CHO
17/11/08,5,0.045,-9.999,0.013,0.002,-9.999,0.014,-9.999,0.007,0.013,0.017,0.009,0.030,0.015,0.016,-9.999,-9.999,-9.999,0.038,0.001,0.020,0.008,0.019,0.011,0.027,-9.999,-9.999,0.001,0.032,-9.999
17/11/08,6,0.031,-9.999,0.012,0.002,-9.999,0.014,-9.999,0.004,0.006,0.017,0.005,0.021,0.019,0.008,-9.999,-9.999,-9.999,0.013,0.000,0.019,0.007,0.017,0.008,0.019,-9.999,-9.999,0.001,0.025,-9.999
17/11/08,7,0.023,-9.999,0.012,0.002,-9.999,0.012,-9.999,0.003,0.004,0.018,0.005,0.010,0.018,0.005,-9.999,-9.999,-9.999,0.013,0.001,0.016,0.005,0.012,0.007,0.009,-9.999,-9.999,0.001,0.009,-9.999
17/11/08,8,0.020,-9.999,0.005,0.003,-9.999,0.015,-9.999,0.003,0.006,0.012,0.005,0.013,0.019,0.007,-9.999,-9.999,-9.999,0.012,0.001,0.013,0.010,0.018,0.009,0.011,-9.999,-9.999,0.001,0.012,-9.999
17/11/08,9,0.023,-9.999,0.007,0.009,-9.999,0.022,-9.999,0.009,0.005,0.011,0.009,0.022,0.023,0.016,-9.999,-9.999,-9.999,0.009,0.002,0.012,0.015,0.033,0.022,0.020,-9.999,-9.999,0.001,0.021,-9.999
17/11/08,10,0.028,-9.999,0.013,0.011,-9.999,0.026,-9.999,0.024,0.012,0.016,0.016,0.021,0.021,0.022,-9.999,-9.999,-9.999,0.010,0.003,0.014,0.016,0.028,0.021,0.023,-9.999,-9.999,0.004,0.023,-9.999
17/11/08,11,0.021,-9.999,0.014,0.011,-9.999,0.022,-9.999,0.033,0.013,0.020,0.019,0.020,0.018,0.021,-9.999,-9.999,-9.999,0.016,0.007,0.015,0.016,0.024,0.019,0.021,-9.999,-9.999,0.004,0.019,-9.999
17/11/08,12,0.015,-9.999,0.011,0.009,-9.999,0.018,-9.999,0.018,0.010,0.017,0.020,0.018,0.016,0.016,-9.999,-9.999,-9.999,0.010,0.010,0.009,0.016,0.015,0.014,0.018,-9.999,-9.999,0.002,0.017,-9.999
17/11/08,13,0.008,-9.999,0.004,0.003,-9.999,0.012,-9.999,0.006,0.003,0.008,0.009,0.010,0.009,0.011,-9.999,-9.999,-9.999,0.004,0.007,0.003,0.010,0.008,0.006,0.012,-9.999,-9.999,0.002,0.009,-9.999
17/11/08,14,0.008,-9.999,0.002,0.004,-9.999,-9.999,-9.999,0.006,0.002,0.006,0.004,0.008,0.007,0.007,-9.999,-9.999,-9.999,0.003,0.005,0.001,0.007,0.007,0.005,0.008,-9.999,-9.999,0.002,0.007,-9.999
17/11/08,15,0.007,-9.999,0.003,0.004,-9.999,-9.999,-9.999,0.005,0.002,0.006,0.004,0.007,0.006,0.004,-9.999,-9.999,-9.999,0.003,0.004,0.006,0.006,0.006,0.005,0.005,-9.999,-9.999,0.002,0.006,-9.999
17/11/08,16,0.008,-9.999,0.002,0.004,-9.999,0.009,-9.999,0.010,0.001,0.007,0.006,0.005,0.006,0.003,-9.999,-9.999,-9.999,0.025,0.006,0.037,0.004,0.004,0.006,0.003,-9.999,-9.999,0.010,0.004,-9.999
17/11/08,17,0.037,-9.999,0.008,0.020,-9.999,0.030,-9.999,0.026,0.019,0.033,0.030,0.014,0.006,0.002,-9.999,-9.999,-9.999,0.031,0.045,0.007,0.003,0.017,0.005,0.004,-9.999,-9.999,0.005,0.004,-9.999
17/11/08,18,0.012,-9.999,0.019,0.044,-9.999,0.006,-9.999,0.008,0.013,0.019,0.010,0.021,0.018,0.016,-9.999,-9.999,-9.999,0.007,0.026,0.000,0.007,0.017,0.021,0.020,-9.999,-9.999,0.002,0.022,-9.999
17/11/08,19,0.007,-9.999,0.008,0.042,-9.999,-9.999,-9.999,0.006,0.005,0.009,0.007,0.006,0.025,0.005,-9.999,-9.999,-9.999,0.002,-9.999,0.000,0.004,0.010,0.019,0.006,-9.999,-9.999,0.001,0.005,-9.999
17/11/08,20,0.006,-9.999,0.004,0.026,-9.999,-9.999,-9.999,0.005,0.001,0.005,0.005,0.005,0.040,0.002,-9.999,-9.999,-9.999,0.003,-9.999,0.000,0.002,0.011,0.028,0.003,-9.999,-9.999,0.002,0.003,-9.999
17/11/08,21,0.005,-9.999,0.034,0.034,-9.999,-9.999,-9.999,0.004,0.044,0.054,0.004,0.012,0.025,0.001,-9.999,-9.999,-9.999,0.004,-9.999,0.001,0.001,0.014,0.024,0.002,-9.999,-9.999,0.002,0.011,-9.999
17/11/08,22,0.023,-9.999,0.022,0.020,-9.999,-9.999,-9.999,0.003,0.028,0.036,0.003,0.043,0.021,0.017,-9.999,-9.999,-9.999,0.051,0.002,0.039,0.002,0.031,0.021,0.026,-9.999,-9.999,0.002,0.028,-9.999
17/11/08,23,0.055,-9.999,0.004,0.007,-9.999,0.012,-9.999,0.004,0.006,0.016,0.004,0.031,0.015,0.022,-9.999,-9.999,-9.999,0.061,0.002,0.071,0.012,0.024,0.012,0.032,-9.999,-9.999,0.002,0.024,-9.999
17/11/08,24,0.031,-9.999,0.002,0.005,-9.999,0.021,-9.999,0.005,0.004,0.013,0.005,0.018,0.013,0.013,-9.999,-9.999,-9.999,0.030,0.002,0.074,0.014,0.015,0.009,0.019,-9.999,-9.999,0.005,0.009,-9.999
18/11/08,1,0.035,-9.999,0.002,0.004,-9.999,0.016,-9.999,0.009,0.005,0.014,0.006,0.019,0.009,0.007,-9.999,-9.999,-9.999,0.034,0.001,0.056,0.013,0.013,0.007,0.014,-9.999,-9.999,0.004,0.009,-9.999
18/11/08,2,0.036,-9.999,0.001,0.003,-9.999,0.012,-9.999,0.012,0.002,0.010,0.008,0.026,0.006,0.023,-9.999,-9.999,-9.999,0.037,0.001,0.048,0.016,0.014,0.005,0.027,-9.999,-9.999,0.003,0.016,-9.999
18/11/08,3,0.032,-9.999,0.001,0.002,-9.999,0.011,-9.999,0.009,0.003,0.009,0.008,0.027,0.005,0.033,-9.999,-9.999,-9.999,0.025,0.001,0.026,0.013,0.016,0.004,0.036,-9.999,-9.999,0.002,0.025,-9.999
18/11/08,4,0.023,-9.999,0.000,0.003,-9.999,0.013,-9.999,0.006,0.000,0.007,0.008,0.031,0.007,0.031,-9.999,-9.999,-9.999,0.023,0.000,0.024,0.013,0.015,0.003,0.031,-9.999,-9.999,0.011,0.035,-9.999
18/11/08,5,0.025,-9.999,0.001,0.002,-9.999,0.012,-9.999,0.005,0.001,0.013,0.006,0.024,0.017,0.016,-9.999,-9.999,-9.999,0.026,0.000,0.008,0.014,0.012,0.009,0.022,-9.999,-9.999,0.014,0.025,-9.999
18/11/08,6,0.025,-9.999,0.007,0.002,-9.999,0.010,-9.999,0.004,0.012,0.021,0.006,0.020,0.014,0.009,-9.999,-9.999,-9.999,0.028,0.001,0.013,0.012,0.012,0.008,0.020,-9.999,-9.999,0.003,0.024,-9.999
18/11/08,7,0.017,-9.999,0.012,0.004,-9.999,0.010,-9.999,0.004,0.008,0.017,0.005,0.023,0.012,0.008,-9.999,-9.999,-9.999,0.017,0.001,0.009,0.009,0.011,0.006,0.017,-9.999,-9.999,0.001,0.020,-9.999
18/11/08,8,0.024,-9.999,0.008,0.007,-9.999,0.014,-9.999,0.004,0.004,0.014,0.006,0.017,0.018,0.016,-9.999,-9.999,-9.999,0.011,0.001,0.005,0.009,0.017,0.009,0.027,-9.999,-9.999,0.002,0.027,-9.999
18/11/08,9,0.027,-9.999,0.007,0.011,-9.999,0.018,-9.999,0.020,0.006,0.026,0.015,0.021,0.015,0.025,-9.999,-9.999,-9.999,0.015,0.005,0.004,0.017,0.029,0.015,0.023,-9.999,-9.999,0.004,0.022,-9.999
18/11/08,10,0.036,-9.999,0.007,0.011,-9.999,0.019,-9.999,0.036,0.022,0.029,0.018,0.019,0.015,0.019,-9.999,-9.999,-9.999,0.044,0.009,0.013,-9.999,0.022,0.012,0.021,-9.999,-9.999,0.017,0.019,-9.999
18/11/08,11,0.026,-9.999,0.011,0.008,-9.999,-9.999,-9.999,0.021,0.012,0.022,0.025,0.013,0.011,0.012,-9.999,-9.999,-9.999,0.022,0.005,0.017,0.013,0.015,0.009,0.011,-9.999,-9.999,0.014,0.011,-9.999
18/11/08,12,0.018,-9.999,0.009,0.006,-9.999,-9.999,-9.999,0.011,0.010,0.015,0.014,0.014,0.008,0.009,-9.999,-9.999,-9.999,0.011,0.007,0.012,0.009,-9.999,0.008,0.011,-9.999,-9.999,0.013,0.012,-9.999
18/11/08,13,0.015,-9.999,0.007,0.008,-9.999,0.009,-9.999,0.012,0.008,0.013,0.009,0.013,-9.999,0.009,-9.999,-9.999,-9.999,0.009,0.006,0.018,0.007,0.012,0.010,0.010,-9.999,-9.999,0.017,0.011,-9.999
18/11/08,14,0.015,-9.999,0.007,0.009,-9.999,0.008,-9.999,0.018,0.007,0.015,0.013,-9.999,0.011,0.008,-9.999,-9.999,-9.999,0.041,0.022,0.052,0.008,0.008,0.011,0.009,-9.999,-9.999,0.007,0.008,-9.999
18/11/08,15,0.057,-9.999,0.015,0.036,-9.999,0.019,-9.999,0.033,0.030,0.057,0.020,0.011,0.011,0.009,-9.999,-9.999,-9.999,0.074,0.069,0.045,0.007,0.009,0.010,-9.999,-9.999,-9.999,0.006,-9.999,-9.999
18/11/08,16,0.053,-9.999,0.055,0.061,-9.999,0.039,-9.999,0.020,0.051,0.060,0.025,0.026,0.011,0.013,-9.999,-9.999,-9.999,0.042,0.057,0.002,0.007,0.038,0.021,0.014,-9.999,-9.999,0.003,0.014,-9.999
18/11/08,17,0.011,-9.999,0.026,0.029,-9.999,0.002,-9.999,0.003,0.014,0.018,0.005,0.035,0.040,0.023,-9.999,-9.999,-9.999,0.014,0.025,0.000,0.010,0.025,0.050,0.031,-9.999,-9.999,0.002,0.036,-9.999
18/11/08,18,0.016,-9.999,0.032,0.052,-9.999,-9.999,-9.999,0.005,0.028,0.046,0.006,0.012,0.025,0.014,-9.999,-9.999,-9.999,0.019,0.044,0.000,0.008,0.011,0.025,0.015,-9.999,-9.999,0.002,0.011,-9.999
18/11/08,19,0.017,-9.999,0.046,0.038,-9.999,0.002,-9.999,0.007,0.066,0.083,0.007,0.015,0.043,0.009,-9.999,-9.999,-9.999,0.015,0.018,0.000,0.002,0.016,0.042,0.011,-9.999,-9.999,0.002,0.011,-9.999
18/11/08,20,0.009,-9.999,0.059,0.042,-9.999,0.001,-9.999,0.005,0.068,0.076,0.007,0.009,0.031,0.009,-9.999,-9.999,-9.999,0.008,0.009,0.000,0.002,0.015,0.033,0.009,-9.999,-9.999,0.002,0.043,-9.999
18/11/08,21,0.007,-9.999,0.055,0.052,-9.999,0.000,-9.999,0.004,0.058,0.053,0.006,0.007,0.030,0.028,-9.999,-9.999,-9.999,0.005,0.004,0.000,0.002,0.012,0.037,0.005,-9.999,-9.999,0.002,0.039,-9.999
18/11/08,22,0.006,-9.999,0.043,0.058,-9.999,0.000,-9.999,0.004,0.029,0.021,0.005,0.005,0.036,0.015,-9.999,-9.999,-9.999,0.008,0.003,0.000,0.002,0.009,0.040,0.007,-9.999,-9.999,0.002,0.022,-9.999
18/11/08,23,0.012,-9.999,0.044,0.059,-9.999,0.000,-9.999,0.004,0.045,0.032,0.005,0.010,0.040,0.006,-9.999,-9.999,-9.999,0.017,0.002,0.006,0.002,0.008,0.041,0.004,-9.999,-9.999,0.001,0.023,-9.999
18/11/08,24,0.013,-9.999,0.043,0.054,-9.999,0.000,-9.999,0.003,0.048,0.057,0.004,0.016,0.036,0.016,-9.999,-9.999,-9.999,0.008,0.002,0.005,0.002,0.008,0.043,0.024,-9.999,-9.999,0.001,0.035,-9.999
19/11/08,1,0.011,-9.999,0.057,0.042,-9.999,0.000,-9.999,0.002,0.043,0.023,0.004,0.023,0.045,0.020,-9.999,-9.999,-9.999,0.007,0.002,0.003,0.005,0.009,0.049,0.018,-9.999,-9.999,0.001,0.041,-9.999
19/11/08,2,0.008,-9.999,0.037,0.025,-9.999,0.000,-9.999,0.002,0.018,0.009,0.004,0.014,0.035,0.008,-9.999,-9.999,-9.999,0.005,0.001,0.001,0.020,0.008,0.035,0.007,-9.999,-9.999,0.001,0.037,-9.999
19/11/08,3,0.008,-9.999,0.026,0.013,-9.999,0.000,-9.999,0.002,0.014,0.024,0.003,0.009,0.028,0.003,-9.999,-9.999,-9.999,0.011,0.001,0.001,0.005,0.007,0.029,0.004,-9.999,-9.999,0.001,0.013,-9.999
19/11/08,4,0.013,-9.999,0.034,0.023,-9.999,0.000,-9.999,0.002,0.029,0.031,0.002,0.035,0.026,0.003,-9.999,-9.999,-9.999,0.005,0.001,0.000,0.004,0.010,0.029,0.004,-9.999,-9.999,0.000,0.025,-9.999
19/11/08,5,0.006,-9.999,0.025,0.025,-9.999,0.001,-9.999,0.002,0.019,0.016,0.003,0.025,0.024,0.006,-9.999,-9.999,-9.999,0.002,0.001,0.000,0.004,0.015,0.023,0.006,-9.999,-9.999,0.000,0.031,-9.999
19/11/08,6,0.005,-9.999,0.018,0.019,-9.999,0.000,-9.999,0.002,0.007,0.008,0.003,0.018,0.022,0.009,-9.999,-9.999,-9.999,0.001,0.000,0.000,0.003,0.016,0.019,0.007,-9.999,-9.999,0.000,0.021,-9.999
19/11/08,7,0.011,-9.999,0.014,0.016,-9.999,0.001,-9.999,0.002,0.010,0.011,0.004,0.012,0.018,0.006,-9.999,-9.999,-9.999,0.002,0.000,0.000,0.003,0.016,0.018,0.005,-9.999,-9.999,-9.999,0.008,-9.999
19/11/08,8,0.013,-9.999,0.012,0.018,-9.999,0.002,-9.999,0.004,0.009,0.013,0.006,0.018,0.017,0.008,-9.999,-9.999,-9.999,0.006,0.001,0.001,0.004,0.018,0.017,0.006,-9.999,-9.999,0.000,0.013,-9.999
19/11/08,9,0.015,-9.999,0.012,0.021,-9.999,0.004,-9.999,0.008,0.009,0.014,0.010,0.017,0.017,0.013,-9.999,-9.999,-9.999,0.011,0.006,0.001,0.006,0.021,0.017,0.015,-9.999,-9.999,0.001,0.015,-9.999
19/11/08,10,0.014,-9.999,0.009,0.014,-9.999,0.005,-9.999,0.011,0.007,0.013,0.011,0.015,0.016,-9.999,-9.999,-9.999,-9.999,0.011,0.017,0.004,0.008,0.016,0.016,0.013,-9.999,-9.999,0.002,0.014,-9.999
19/11/08,11,-9.999,-9.999,0.006,0.010,-9.999,0.003,-9.999,0.009,0.005,0.011,0.008,-9.999,0.015,-9.999,-9.999,-9.999,-9.999,0.006,0.012,0.002,0.009,0.010,0.012,0.011,-9.999,-9.999,0.002,0.012,-9.999
19/11/08,12,-9.999,-9.999,0.005,0.008,-9.999,0.000,-9.999,0.008,0.004,0.011,0.008,0.009,0.012,-9.999,-9.999,-9.999,-9.999,0.003,0.010,0.000,0.009,0.009,0.009,0.009,-9.999,-9.999,0.002,0.009,-9.999
19/11/08,13,-9.999,-9.999,0.004,0.005,-9.999,0.001,-9.999,-9.999,0.004,0.008,0.007,0.007,0.009,-9.999,-9.999,-9.999,-9.999,0.002,0.007,0.000,0.009,0.007,0.008,0.007,-9.999,-9.999,0.001,0.007,-9.999
19/11/08,14,0.004,-9.999,0.003,-9.999,-9.999,0.000,-9.999,-9.999,0.001,0.006,0.008,0.007,0.009,-9.999,-9.999,-9.999,-9.999,0.002,0.004,-9.999,0.008,0.007,0.007,0.006,-9.999,-9.999,0.001,0.006,-9.999
19/11/08,15,0.003,-9.999,0.001,-9.999,-9.999,-9.999,-9.999,0.004,0.001,0.006,0.004,0.006,0.007,-9.999,-9.999,-9.999,-9.999,0.002,0.004,-9.999,0.005,0.006,0.006,0.006,-9.999,-9.999,0.002,0.006,-9.999
19/11/08,16,0.003,-9.999,0.001,-9.999,-9.999,0.001,-9.999,0.003,0.001,0.006,0.003,0.006,0.006,0.004,-9.999,-9.999,-9.999,0.001,0.003,0.000,0.004,0.005,0.004,0.004,-9.999,-9.999,0.001,0.005,-9.999
19/11/08,17,0.004,-9.999,0.001,-9.999,-9.999,0.001,-9.999,0.003,0.001,0.006,0.003,0.006,0.005,0.003,-9.999,-9.999,-9.999,0.005,0.002,0.001,0.004,0.004,0.004,0.004,-9.999,-9.999,0.001,0.005,-9.999
19/11/08,18,-9.999,-9.999,0.003,-9.999,-9.999,0.004,-9.999,0.006,0.008,0.022,0.008,0.007,0.005,0.003,-9.999,-9.999,-9.999,0.032,-9.999,0.000,0.004,0.006,0.004,0.005,-9.999,-9.999,0.002,0.004,-9.999
19/11/08,19,0.029,-9.999,0.044,-9.999,-9.999,0.003,-9.999,0.006,0.047,0.074,0.009,0.022,0.006,0.004,-9.999,-9.999,-9.999,0.069,0.020,0.000,0.003,0.025,0.025,0.012,-9.999,-9.999,0.002,0.017,-9.999
19/11/08,20,0.010,-9.999,0.043,-9.999,-9.999,0.006,-9.999,0.004,0.044,0.054,0.007,0.042,0.019,0.047,-9.999,-9.999,-9.999,0.006,0.011,0.000,0.004,0.036,0.039,0.042,-9.999,-9.999,0.001,0.063,-9.999
19/11/08,21,0.005,-9.999,0.066,-9.999,-9.999,0.003,-9.999,0.003,0.060,0.027,0.006,0.013,0.023,0.039,-9.999,-9.999,-9.999,0.003,0.007,0.000,0.024,0.016,0.060,0.028,-9.999,-9.999,0.001,0.032,-9.999
19/11/08,22,0.005,-9.999,0.072,-9.999,-9.999,0.002,-9.999,0.003,0.053,0.048,0.005,0.006,0.080,0.022,-9.999,-9.999,-9.999,0.004,0.004,0.001,0.025,0.011,0.100,0.012,-9.999,-9.999,0.001,0.032,-9.999
19/11/08,23,0.007,-9.999,0.110,-9.999,-9.999,0.002,-9.999,0.002,0.085,0.101,0.005,0.036,0.042,0.019,-9.999,-9.999,-9.999,0.007,0.003,0.008,0.025,0.021,0.076,0.019,-9.999,-9.999,0.001,0.034,-9.999
19/11/08,24,0.010,-9.999,0.092,-9.999,-9.999,0.003,-9.999,0.002,0.101,0.113,0.005,0.057,0.019,0.019,-9.999,-9.999,-9.999,0.015,0.002,0.030,0.043,0.033,0.054,0.031,-9.999,-9.999,0.001,0.045,-9.999
20/11/08,1,0.024,-9.999,0.037,-9.999,-9.999,0.003,-9.999,0.002,0.048,0.041,0.007,0.072,0.017,0.019,-9.999,-9.999,-9.999,0.038,0.001,0.042,0.036,0.044,0.024,0.016,-9.999,-9.999,0.001,0.060,-9.999
20/11/08,2,0.047,-9.999,0.019,-9.999,-9.999,0.003,-9.999,0.001,0.023,0.022,0.005,0.048,0.016,0.005,-9.999,-9.999,-9.999,0.035,0.001,0.065,0.018,0.034,0.016,0.005,-9.999,-9.999,0.001,0.048,-9.999
20/11/08,3,0.044,-9.999,0.012,-9.999,-9.999,0.006,-9.999,0.002,0.015,0.021,0.006,0.039,0.014,0.004,-9.999,-9.999,-9.999,0.016,0.000,0.058,0.013,0.028,0.012,0.008,-9.999,-9.999,0.001,0.019,-9.999
20/11/08,4,0.035,-9.999,0.009,-9.999,-9.999,0.006,-9.999,0.002,0.016,0.025,0.006,0.014,0.012,0.005,-9.999,-9.999,-9.999,0.020,0.000,0.077,0.010,0.025,0.009,0.010,-9.999,-9.999,0.002,0.010,-9.999
20/11/08,5,0.027,-9.999,0.008,-9.999,-9.999,0.006,-9.999,0.002,0.023,0.026,0.006,0.012,0.011,0.012,-9.999,-9.999,-9.999,0.025,0.000,0.110,0.013,0.021,0.007,0.014,-9.999,-9.999,0.018,0.016,-9.999
20/11/08,6,0.019,-9.999,0.013,-9.999,-9.999,0.009,-9.999,0.002,0.013,0.020,0.006,0.012,0.009,0.008,-9.999,-9.999,-9.999,0.034,0.000,0.077,0.008,0.017,0.007,0.011,-9.999,-9.999,0.017,0.016,-9.999
20/11/08,7,0.018,-9.999,0.012,-9.999,-9.999,0.011,-9.999,0.004,0.012,0.019,0.009,0.014,0.009,0.008,-9.999,-9.999,-9.999,0.047,0.001,0.058,0.006,0.015,0.008,0.008,-9.999,-9.999,0.011,0.014,-9.999
20/11/08,8,0.024,-9.999,0.016,-9.999,-9.999,0.012,-9.999,0.006,0.015,0.020,0.013,0.020,0.011,0.013,-9.999,-9.999,-9.999,0.033,0.001,0.043,0.006,0.023,0.010,0.013,-9.999,-9.999,0.002,0.018,-9.999
20/11/08,9,0.021,-9.999,0.027,-9.999,-9.999,0.013,-9.999,0.008,0.016,0.023,0.015,0.023,0.018,0.013,-9.999,-9.999,-9.999,0.024,0.001,0.028,0.008,0.031,0.014,0.019,-9.999,-9.999,0.002,0.017,-9.999
20/11/08,10,0.020,-9.999,0.022,-9.999,-9.999,0.013,-9.999,0.019,0.017,0.025,0.017,0.022,0.018,0.014,-9.999,-9.999,-9.999,0.027,0.002,0.017,0.010,0.032,0.017,0.018,-9.999,-9.999,0.005,0.019,-9.999
20/11/08,11,0.023,-9.999,0.018,-9.999,-9.999,0.013,-9.999,0.043,0.019,0.026,-9.999,0.021,0.016,0.012,-9.999,-9.999,-9.999,0.027,0.013,0.019,-9.999,0.032,0.021,0.015,-9.999,-9.999,0.004,0.018,-9.999
20/11/08,12,0.022,-9.999,0.016,-9.999,-9.999,0.012,-9.999,0.027,0.013,0.021,-9.999,0.018,0.019,0.010,-9.999,-9.999,-9.999,0.020,0.025,0.012,-9.999,0.023,0.021,0.013,-9.999,-9.999,0.003,0.017,-9.999
20/11/08,13,0.017,-9.999,0.008,-9.999,-9.999,0.012,-9.999,0.011,0.009,0.017,-9.999,0.014,0.017,0.008,-9.999,-9.999,-9.999,0.008,0.016,0.003,-9.999,0.016,0.016,0.011,-9.999,-9.999,0.002,0.013,-9.999
20/11/08,14,0.012,-9.999,0.006,-9.999,-9.999,0.011,-9.999,0.006,0.008,0.012,-9.999,0.012,0.015,0.009,-9.999,-9.999,-9.999,0.003,0.008,0.001,-9.999,0.013,0.011,0.010,-9.999,-9.999,0.002,0.011,-9.999
20/11/08,15,0.003,-9.999,0.005,-9.999,-9.999,0.010,-9.999,0.004,0.003,0.009,0.008,0.012,0.009,0.008,-9.999,-9.999,-9.999,0.003,0.010,0.001,0.005,0.011,-9.999,0.008,-9.999,-9.999,0.003,0.010,-9.999
20/11/08,16,0.003,-9.999,0.003,-9.999,-9.999,0.008,-9.999,0.003,0.001,0.007,0.005,0.010,0.008,0.005,-9.999,-9.999,-9.999,0.004,0.005,0.005,0.005,0.007,0.008,0.008,-9.999,-9.999,0.003,0.009,-9.999
20/11/08,17,0.010,-9.999,0.003,-9.999,-9.999,0.011,-9.999,0.005,0.003,0.016,0.006,0.007,0.008,0.005,-9.999,-9.999,-9.999,0.058,0.026,0.089,0.005,0.004,0.007,0.007,-9.999,-9.999,0.005,0.005,-9.999
20/11/08,18,0.078,-9.999,0.038,-9.999,-9.999,0.055,-9.999,0.067,0.059,0.077,0.066,0.037,0.008,0.004,-9.999,-9.999,-9.999,0.045,0.067,0.016,0.004,0.044,0.009,0.007,-9.999,-9.999,0.022,-9.999,-9.999
20/11/08,19,0.017,-9.999,0.056,-9.999,-9.999,0.008,-9.999,0.014,0.050,0.035,0.016,0.045,0.012,0.030,-9.999,-9.999,-9.999,0.015,0.041,0.000,0.005,0.039,0.018,0.054,-9.999,-9.999,0.003,0.057,-9.999
20/11/08,20,0.008,-9.999,0.045,-9.999,-9.999,0.003,-9.999,0.008,0.043,0.045,0.009,0.015,0.013,0.033,-9.999,-9.999,-9.999,0.006,0.025,0.000,0.025,0.018,0.039,0.013,-9.999,-9.999,0.002,0.051,-9.999
20/11/08,21,0.005,-9.999,0.030,-9.999,-9.999,0.003,-9.999,0.007,0.018,0.011,0.008,0.009,0.030,0.019,-9.999,-9.999,-9.999,0.003,0.010,0.000,0.034,0.018,0.035,0.005,-9.999,-9.999,0.002,0.031,-9.999
20/11/08,22,0.005,-9.999,0.026,-9.999,-9.999,0.003,-9.999,0.005,0.028,0.009,0.007,0.005,0.026,0.005,-9.999,-9.999,-9.999,0.002,0.005,0.000,0.028,0.013,0.027,0.006,-9.999,-9.999,0.001,0.008,-9.999
20/11/08,23,0.004,-9.999,0.042,-9.999,-9.999,0.003,-9.999,0.004,0.039,0.006,0.006,0.004,0.028,0.007,-9.999,-9.999,-9.999,0.002,0.004,0.000,0.009,0.010,0.036,0.005,-9.999,-9.999,0.001,0.010,-9.999
20/11/08,24,0.004,-9.999,0.043,-9.999,-9.999,0.003,-9.999,0.004,0.021,0.008,0.005,0.004,0.033,0.004,-9.999,-9.999,-9.999,0.002,0.004,0.000,0.009,0.007,0.042,0.004,-9.999,-9.999,0.001,0.007,-9.999
21/11/08,1,0.002,-9.999,0.011,-9.999,-9.999,0.002,-9.999,0.003,0.004,0.008,0.004,0.004,0.045,0.003,-9.999,-9.999,-9.999,0.003,0.004,0.000,0.017,0.006,0.037,0.004,-9.999,-9.999,0.001,0.005,-9.999
21/11/08,2,0.003,-9.999,0.014,-9.999,-9.999,0.001,-9.999,0.002,0.006,0.010,0.003,0.006,0.039,0.003,-9.999,-9.999,-9.999,0.003,0.004,0.000,0.028,0.006,0.027,0.004,-9.999,-9.999,0.001,0.007,-9.999
21/11/08,3,0.002,-9.999,0.009,-9.999,-9.999,0.001,-9.999,0.002,0.003,0.008,0.003,0.004,0.030,0.004,-9.999,-9.999,-9.999,0.006,0.002,0.001,0.018,0.006,0.026,0.005,-9.999,-9.999,0.000,0.006,-9.999
21/11/08,4,0.004,-9.999,0.008,-9.999,-9.999,0.000,-9.999,0.002,0.006,0.012,0.003,0.004,0.027,0.002,-9.999,-9.999,-9.999,0.006,0.001,0.001,0.004,0.005,0.026,0.004,-9.999,-9.999,0.001,0.004,-9.999
21/11/08,5,0.003,-9.999,0.008,-9.999,-9.999,0.000,-9.999,0.002,0.006,0.012,0.004,0.005,0.019,0.002,-9.999,-9.999,-9.999,0.004,0.001,0.000,0.002,0.005,0.018,0.004,-9.999,-9.999,0.001,0.005,-9.999
21/11/08,6,0.003,-9.999,0.006,-9.999,-9.999,0.000,-9.999,0.002,0.004,0.010,0.005,0.007,0.011,0.003,-9.999,-9.999,-9.999,0.007,0.000,0.000,0.003,0.005,0.010,0.004,-9.999,-9.999,0.000,0.007,-9.999
21/11/08,7,0.005,-9.999,0.006,-9.999,-9.999,0.000,-9.999,0.002,0.005,0.014,0.004,0.007,0.009,0.004,-9.999,-9.999,-9.999,0.009,0.001,0.000,0.003,0.005,0.008,0.006,-9.999,-9.999,0.001,0.007,-9.999
21/11/08,8,-9.999,-9.999,0.006,-9.999,-9.999,0.001,-9.999,0.005,0.007,0.014,0.007,0.011,0.008,0.005,-9.999,-9.999,-9.999,0.012,0.002,0.003,0.004,0.009,0.008,0.008,-9.999,-9.999,0.002,0.008,-9.999
21/11/08,9,0.007,-9.999,0.004,-9.999,-9.999,0.001,-9.999,0.006,0.004,0.009,0.007,0.007,0.006,0.010,-9.999,-9.999,-9.999,0.009,0.010,0.005,0.005,0.013,0.007,0.010,-9.999,-9.999,0.003,0.006,-9.999
21/11/08,10,0.006,-9.999,0.003,-9.999,-9.999,0.002,-9.999,0.008,0.003,0.009,0.007,0.006,0.005,0.004,-9.999,-9.999,-9.999,0.005,0.010,0.002,0.003,0.010,0.005,0.007,-9.999,-9.999,0.003,0.005,-9.999
21/11/08,11,0.006,-9.999,0.002,-9.999,-9.999,0.002,-9.999,0.008,0.002,0.006,0.008,0.006,-9.999,0.003,-9.999,-9.999,-9.999,0.004,0.015,0.000,0.002,0.009,0.005,0.005,-9.999,-9.999,0.003,0.005,-9.999
